A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,Class
0.189364,-0.306651,0.446395,-0.343811,-0.333293,-0.719096,-0.519572,0.142228,0.222637,-0.299751,-0.57147,1.339475,-0.600489,-0.377195,-0.6256,-0.58684,2
0.287742,-0.306651,1.449461,-0.385698,-0.560611,-0.943014,2.388675,2.502353,-3.165841,-0.940573,-0.611372,-0.37248,0.744502,-0.377195,-0.840043,-0.569703,2
0.189364,1.618455,0.927571,1.144371,1.687016,0.86016,-1.533148,-1.371892,1.292077,1.081671,0.377364,1.52672,-1.103669,1.904441,1.54504,3.384941,2
0.287742,-0.174344,-1.141484,0.077992,0.188598,-0.091491,-0.364742,-1.227099,1.24033,0.087695,-0.173306,0.147221,0.200062,0.079132,1.159043,0.048761,2
0.189364,-0.306651,-1.145185,-0.317665,-0.473021,-0.735255,1.004784,-0.072893,0.266718,-0.33309,-0.55088,-0.796647,-0.459776,-0.377195,-0.718525,-0.562163,2
-7.28738,0.378686,-0.055138,0.054514,0.403403,3.685103,-1.242643,-1.38844,1.142585,1.38577,1.982088,-0.674365,0.642255,0.535459,-0.075196,1.739643,2
0.287742,-0.306651,0.463051,-0.241629,0.025409,-0.349458,-0.324837,-0.393506,0.09806,0.183663,-0.319565,0.781561,-0.318077,-0.377195,0.160691,-0.315566,2
0.287742,-0.306651,-0.214296,-0.214416,0.076504,-0.124675,-0.168411,-0.277671,0.391294,-0.800312,-0.187506,0.353572,-0.021857,-0.377195,-0.604156,-0.475109,2
0.287742,-0.015435,0.079961,0.281556,1.504537,2.207851,-1.228277,-1.222962,0.962429,1.040712,0.949759,0.624886,-0.735284,0.079132,-0.230072,-0.153109,2
0.189364,-0.306651,-1.000833,0.199917,1.02279,0.343071,-2.03435,-1.857983,1.506732,2.193762,0.179844,2.21838,-2.187125,-0.377195,0.5038,0.12879,2
0.38612,-0.250648,1.61232,-0.393969,-0.341635,0.189993,2.040707,2.369971,-1.170702,-0.925809,-0.503311,-1.194065,2.315522,0.079132,-0.697081,2.58277,2
-0.105771,1.617755,-1.204407,1.661953,3.374692,1.951615,-1.796518,-1.88901,1.627475,-0.328804,1.054838,-1.174959,0.361651,1.904441,7.416015,1.696973,2
0.189364,-0.164543,-0.195789,0.037706,-0.014736,-0.062203,-1.303298,-1.053348,1.035258,1.076432,0.18524,1.840069,-1.154957,0.079132,-0.356355,-0.558222,2
0.189364,-0.306651,-0.902747,0.043842,-0.510559,-0.405582,1.138863,0.642798,-0.85447,-0.36,-0.17217,-1.289599,1.460395,-0.377195,-0.277726,-0.302713,2
0.287742,-0.306651,-0.055138,-0.362754,-0.375003,-0.562844,0.350348,0.243583,-0.465408,-0.896518,-0.376364,-0.750791,0.334199,-0.377195,-0.878166,-0.657958,2
0.287742,-0.306651,-0.525209,-0.312329,-0.511602,-0.760359,1.711893,1.430886,-1.452437,-0.7303,-0.583398,-1.327812,1.765821,-0.377195,-0.089492,-0.324134,2
0.189364,-0.306651,-0.338291,0.217259,1.103603,0.267614,-0.703133,-1.237442,1.263329,0.570395,0.072919,-0.4298,0.570419,-0.377195,-0.232455,-0.34744,2
-4.237655,-0.214946,2.554314,0.193781,0.544173,1.029252,-1.158045,-0.722392,0.688361,1.467688,0.279527,0.342108,0.259733,0.079132,0.153543,0.327747,2
0.287742,-0.306651,0.668476,-0.402506,-0.451123,-0.735832,0.779722,1.734951,-0.917716,-0.916045,-0.578286,1.530541,-1.125861,-0.377195,-0.73997,-0.607747,2
0.287742,-0.306651,0.746204,-0.408376,-0.484491,-0.753578,-0.257797,0.224967,0.017565,1.090006,-0.535118,0.11665,-0.1772,-0.377195,-0.53744,-0.594037,2
0.287742,-0.129542,1.162606,0.131084,0.477437,0.737236,-0.409435,-0.817542,0.490955,1.131441,-0.105147,-0.758434,0.774749,0.991786,0.008198,-0.143855,2
0.287742,-0.306651,0.716594,-0.399038,-0.463636,-0.804941,1.37031,2.183809,-1.761003,-0.92819,-0.57005,-0.529154,0.472446,-0.377195,-0.506465,-0.430896,2
-0.991175,3.568762,0.846141,0.814079,1.378886,2.229204,-1.79173,-1.599424,1.422403,1.935386,4.941761,0.315359,0.073157,2.817095,2.040642,0.195795,2
0.189364,-0.306651,-1.041548,0.395211,2.045719,1.101968,-2.101389,-1.797997,1.539313,2.047071,0.208101,2.157239,-2.09244,-0.377195,-0.246751,-0.100671,2
0.189364,-0.306651,-1.006385,0.082794,0.647404,0.068512,-1.332029,-1.404988,1.278661,0.661124,-0.20057,1.626074,-1.637096,-0.377195,0.258382,-0.281463,2
0.287742,-0.306651,-1.256226,-0.304326,-0.483969,-0.487676,0.4541,-0.215617,0.529286,-0.10448,-0.366566,-1.167316,0.806146,-0.377195,0.110654,-0.236565,2
0.189364,-0.306651,-1.135932,-0.236026,-0.002745,-0.181808,-0.34878,-0.703776,0.69986,-0.906044,-0.196878,-0.269304,-0.074953,-0.377195,-0.199097,-0.208118,2
0.287742,-0.306651,1.58456,-0.396103,-0.364576,-0.250051,-0.152449,0.073969,-0.743309,-0.831031,-0.394824,0.131935,0.34061,-0.377195,-0.823364,-0.412388,2
0.287742,-0.306651,0.165092,-0.290986,-0.322866,-0.648689,-0.366338,0.111201,0.211137,-0.848653,-0.522907,1.473221,-0.836545,-0.377195,0.155926,-0.401935,2
0.287742,-0.306651,-0.155074,-0.031394,-0.243096,-0.192629,-0.114141,-0.461765,0.947096,0.674698,-0.436288,0.494961,-1.501643,-0.377195,0.267913,0.199222,2
0.287742,-0.306651,1.377285,-0.306193,-0.071566,0.285649,-0.683978,-0.3873,0.467956,1.044522,-0.360602,1.270691,-1.310958,-0.377195,-0.697081,-0.50784,2
0.189364,-0.306651,-0.467838,-0.216016,-0.493354,-0.835672,1.065439,1.888018,-0.680063,-0.936287,-0.537532,-0.838682,0.063294,-0.377195,-0.770945,-0.63448,2
0.287742,-0.306651,-0.599236,-0.384898,-0.373439,-0.482914,-0.179584,-0.451423,0.719026,0.216526,-0.320985,-0.842503,0.988448,-0.377195,-0.844809,-0.559421,2
0.189364,-0.306651,-1.248823,-0.378228,-0.45738,-0.384373,0.4541,-0.331452,0.207304,0.502288,-0.352792,-0.934215,0.5502,-0.377195,-0.937734,-0.551538,2
0.189364,-0.306651,-1.150737,-0.289919,-0.285849,0.977457,-0.538726,-0.993362,1.211582,0.422751,1.08338,-0.968607,-0.190679,-0.377195,-0.029925,-0.114552,2
-0.105771,-0.306651,0.187301,0.271952,1.078577,1.722936,-1.952944,-1.551849,1.502899,1.901809,1.608916,1.114016,-1.006518,-0.377195,0.134481,-0.032638,2
-0.007393,2.884824,-0.206893,0.917862,2.095249,2.610528,-2.039138,-1.692505,1.499066,1.752022,4.356018,0.265682,0.159788,2.360768,0.463294,-0.085762,2
0.287742,-0.306651,0.35016,-0.304059,-0.218071,-0.383508,-0.682382,-0.420396,0.500538,0.676127,-0.349526,-0.211984,-0.176542,-0.377195,-0.253899,-0.140085,2
0.287742,-0.306651,0.079961,-0.162124,-0.21025,0.196919,0.080593,-0.639654,-0.097429,1.780836,-0.232946,-1.094711,1.542259,-0.377195,0.696799,0.4208,2
0.287742,-0.306651,-0.475241,-0.184535,-0.075737,0.181192,-0.224278,-0.579668,1.008426,0.159373,0.179702,-1.297241,1.498368,-0.377195,-0.425453,-0.264841,2
0.287742,-0.306651,-0.242056,-0.14078,-0.436525,0.312629,0.559448,0.131886,0.190055,-0.460969,-0.496353,0.63635,-0.4149,-0.377195,0.961279,-0.124662,2
0.189364,-0.306651,-0.290174,-0.409976,-0.432875,-0.922526,1.933762,2.119686,-0.980963,-0.943431,-0.600438,-1.197887,1.745109,-0.377195,-0.587477,-0.498929,2
0.189364,-0.306651,-0.900896,-0.345412,-0.355712,-0.266643,0.077401,-0.608627,0.406626,0.4599,-0.22755,-0.68965,-0.21057,-0.377195,-0.427836,-0.389939,2
0.287742,-0.306651,0.992344,-0.072214,-0.409413,-0.302857,0.624892,1.089588,-1.059542,-0.882468,-0.421946,-0.781362,0.971188,-0.377195,1.232906,0.424056,2
0.189364,-0.306651,-0.327187,-0.06421,0.128641,-0.554476,-0.674401,-1.047142,0.983511,-0.153774,-0.543212,2.203095,-2.517866,-0.377195,0.322715,-0.500471,2
0.189364,-0.306651,-0.173581,-0.312063,-0.045497,0.081641,-0.600977,-0.554846,0.563784,0.151515,-0.012138,-0.051489,-0.00624,-0.377195,-0.820982,-0.414959,2
0.287742,-0.306651,0.877602,-0.22322,-0.441738,-0.626758,-0.284933,0.020189,-0.036099,-0.289273,-0.595894,1.045232,-0.925641,-0.377195,-0.446898,-0.523777,2
0.090986,0.238679,0.614806,0.742845,2.551448,1.886258,-2.082235,-1.74008,1.564229,1.943006,0.628701,2.203095,-1.864604,1.904441,2.128802,1.307797,2
0.189364,-0.306651,-1.0471,-0.209347,-0.383866,-0.777239,0.580199,0.661414,-0.377247,-0.949622,-0.520351,-1.274313,1.188339,-0.377195,-0.523144,-0.548968,2
-0.892796,5.463066,-0.669562,1.058463,3.191169,1.457611,-2.261008,-1.99657,1.54698,1.22479,2.624205,1.572576,-0.919888,1.448114,0.251234,0.509226,2
0.287742,-0.306651,1.343972,-0.325936,-0.365618,-0.126695,-0.064659,-0.039797,-0.467325,0.08579,-0.557838,2.027314,-1.848001,-0.377195,-0.551736,-0.20829,2
-0.400905,0.44869,-0.980475,-0.240295,-0.203472,1.340314,-1.098986,-1.150566,0.996927,0.560631,1.875447,-0.506226,0.716392,1.448114,0.120185,0.484377,2
0.287742,-0.306651,1.186665,-0.36889,-0.391166,-0.280061,0.04867,0.684168,-0.54782,0.446803,-0.168904,-0.51769,0.687296,-0.377195,-0.708995,-0.615287,2
0.189364,-0.306651,-1.132231,-0.316065,-0.479277,-0.82009,1.177171,0.508348,-0.310167,-0.928428,-0.572322,0.31918,-0.821422,-0.377195,-0.334911,-0.507497,2
0.287742,-0.306651,-0.14212,-0.428919,-0.41567,-0.427079,1.015957,0.800002,-1.39494,-0.55146,-0.491383,-0.494762,0.399624,-0.377195,-0.847191,-0.602606,2
0.287742,-0.306651,0.699938,-0.351815,-0.467286,-0.881119,0.928167,0.973753,-0.996295,-0.905329,-0.58709,1.228656,-1.257697,-0.377195,0.117803,-0.187211,2
0.287742,-0.306651,0.191002,-0.294187,-0.171669,-0.260151,-0.214701,-0.112194,0.067395,-0.516216,-0.345693,0.452927,-0.14646,-0.377195,-0.129998,-0.366633,2
0.287742,-0.306651,-0.710277,-0.309928,-0.334336,-0.080237,-0.201931,-0.060482,-0.348498,-0.726013,-0.481301,1.775106,-1.31178,-0.377195,-0.504082,-0.381028,2
0.189364,-0.306651,-0.552969,-0.413178,-0.41932,-0.927432,1.919397,0.994438,-1.682424,-0.945574,-0.602426,-0.040025,0.085815,-0.377195,-0.816216,-0.399021,2
0.287742,-0.306651,1.443909,-0.39717,-0.450602,0.473209,-0.640881,0.475252,0.558035,-0.359047,-0.5949,0.533175,-1.534191,-0.377195,-0.165739,1.214059,2
0.189364,-0.306651,-0.713978,-0.362487,-0.239968,-0.574097,-1.108563,-1.237442,1.328492,1.48412,-0.369974,2.099919,-2.044769,-0.377195,-0.482638,-0.466369,2
-0.105771,-0.306651,-1.073009,-0.325136,-0.156028,-0.027721,0.099748,-0.819611,0.512037,0.327735,-0.114945,-0.597938,0.583406,-0.377195,-0.597008,-0.418729,2
-0.794418,4.089591,-1.370968,3.116253,2.051454,2.211891,-1.352779,-1.785586,1.453068,-0.642904,3.235934,-1.304884,0.300172,1.904441,-0.144295,1.235309,2
0.189364,-0.306651,0.424187,-0.371291,-0.366661,-0.208211,-0.886694,-0.596216,0.584866,0.846155,-0.531852,2.126668,-1.754795,-0.377195,-0.423071,-0.300485,2
-0.499284,1.152929,-1.113724,0.742845,0.323633,1.681384,-1.737459,-1.541507,1.531647,0.884495,2.398569,-0.934215,0.375788,1.904441,-0.384947,1.594495,2
0.189364,-0.306651,-0.453033,-0.215483,-0.39273,-0.688942,1.263365,0.922042,-0.789307,-0.91033,-0.577292,0.77774,-0.675448,-0.377195,0.329863,-0.32362,2
0.189364,-0.306651,-1.069308,0.087063,-0.472499,-0.921083,1.399041,0.024325,0.962429,-0.93581,-0.549886,-0.582653,-0.409146,-0.377195,-0.256282,-0.565762,2
0.287742,-0.039237,0.398278,-0.161057,-0.231105,-0.795418,0.770145,0.651072,-0.275669,-0.750541,-0.530717,-0.647616,0.636173,0.079132,1.223376,1.209947,2
0.189364,-0.306651,-0.549268,-0.296588,-0.547055,-0.973889,2.16042,2.72368,-2.481629,-0.957481,-0.60271,-1.262849,1.908013,-0.377195,-0.632748,-0.578272,2
0.287742,-0.306651,-0.367902,-0.378228,-0.490747,0.202978,1.218672,1.337804,-1.316361,-0.919855,-0.56011,-0.4298,0.431186,-0.377195,-0.787624,-0.186183,2
0.287742,0.893915,0.89796,-0.013519,0.15888,0.273097,-0.498821,-0.488655,0.446874,-0.16068,-0.180548,0.69367,-0.346023,0.991786,1.004167,0.958379,2
0.287742,-0.306651,0.564838,-0.13251,-0.375524,-0.659365,-0.380704,-0.004633,0.147891,-0.215928,-0.503027,0.75099,-1.224656,-0.377195,0.303653,-0.236051,2
0.287742,-0.236647,-0.419721,0.535812,0.290787,-0.17344,-0.20672,-1.171251,0.966262,1.552226,-0.3562,1.755999,-1.867727,0.079132,4.211283,0.235895,2
0.287742,-0.306651,0.420486,0.236735,1.257407,0.171237,-2.131717,-1.404988,1.558479,1.680105,0.582409,1.817141,-1.420438,-0.377195,0.453763,-0.116094,2
0.287742,-0.306651,0.381621,-0.43879,-0.4652,-0.652007,0.873897,0.762769,-1.324027,-0.904377,-0.567494,1.373867,-0.857586,-0.377195,-0.261047,-0.434837,2
-1.974957,3.385352,-1.37652,-0.10503,-0.043933,1.737508,-1.204334,-1.504274,1.422403,1.926098,2.175632,-0.578832,0.02302,1.448114,-0.597008,0.57623,2
0.38612,-0.306651,3.731343,-0.185869,0.229786,0.360673,-1.876327,-0.794789,0.655779,-0.493355,0.017113,1.710143,-0.908216,-0.377195,-0.396861,-0.340757,2
0.287742,-0.306651,0.228015,-0.320867,-0.518901,-0.628778,1.584198,1.027534,-1.807,-0.937001,-0.536822,-0.934215,1.453491,-0.377195,-0.108554,-0.13443,2
0.189364,-0.306651,-1.061905,-0.322201,-0.499089,-0.810567,1.233038,1.375037,-1.078707,-0.94486,-0.439979,-1.343097,1.698424,-0.377195,-0.187183,-0.433124,2
0.090986,-0.306651,1.182964,0.098001,-0.517859,-0.875348,1.925781,2.432025,-2.958853,-0.927714,-0.601574,-1.201708,1.730314,-0.377195,2.934155,1.261014,2
0.287742,-0.306651,0.111423,-0.265373,-0.235797,-0.393318,-0.500417,-0.600353,0.678778,0.625404,-0.356626,0.938235,-0.839339,-0.377195,0.172605,-0.150539,2
0.189364,-0.306651,-0.338291,-0.449729,-0.521508,-0.906944,-0.482859,0.928247,0.314632,-0.926047,-0.608532,-0.968607,-3.015129,-0.377195,-0.820982,-0.675951,2
0.189364,-0.306651,-0.743589,-0.141847,-0.017343,-0.443238,0.348752,-0.587942,-0.022683,-0.408817,-0.405474,-0.540618,0.76242,-0.377195,0.899328,0.035052,2
0.287742,-0.239448,0.387173,-0.364621,-0.452687,-0.189166,0.650431,1.149573,-1.044209,-0.894375,-0.557838,1.133123,-0.540489,0.079132,-0.332528,2.81583,2
0.287742,-0.306651,0.971987,-0.330471,-0.448516,-0.612187,0.353541,0.808276,-0.582318,-0.894137,-0.486839,-0.078238,-0.194625,-0.377195,-0.38733,-0.449575,2
0.189364,-0.09314,-0.565924,-0.149851,-0.09972,0.090875,0.679162,-0.143221,0.757357,-0.138296,-0.278669,-0.960964,0.651789,0.079132,-0.832895,-0.254216,2
-0.007393,-0.116941,-0.982326,-0.405174,-0.452166,-0.113133,0.308848,-0.108057,-0.279502,-0.461921,-0.130991,-0.934215,0.698475,0.079132,-0.577946,0.139929,2
-3.352251,1.591153,-1.143335,0.544082,0.049392,0.855832,-0.968099,-1.371892,1.297827,0.969509,1.456694,-1.346918,0.099952,0.535459,0.306036,0.074981,2
-2.565226,-0.306651,0.283536,-0.288851,-0.158113,-0.484934,0.106132,0.469047,0.073145,-0.25784,-0.473775,0.212183,-0.053912,-0.377195,-0.103789,1.7405,2
0.287742,-0.306651,-0.791706,-0.424117,-0.466243,0.138486,0.390253,0.380102,0.17089,-0.692674,-0.350378,-0.960964,0.177377,-0.377195,-0.759031,-0.175044,2
0.287742,-0.306651,0.466752,-0.382496,-0.297319,-0.194938,-1.036735,-0.389369,0.76694,0.834249,-0.450487,1.553469,-1.516109,-0.377195,-0.287257,-0.401078,2
0.287742,-0.306651,1.005299,-0.210681,0.282966,0.008637,-1.435781,-0.587942,1.05634,1.506504,0.110122,1.29744,-0.830956,-0.377195,-0.492169,-0.323963,2
0.287742,-0.306651,-0.995281,-0.145583,-0.116403,0.350429,-0.776557,-1.303633,1.451152,2.177807,-0.191908,1.465578,-1.573315,-0.377195,1.111389,0.191339,2
0.287742,-0.306651,0.189151,-0.351281,-0.393772,-0.271404,-0.109352,0.768975,-0.193257,-0.872705,-0.372104,0.097543,0.122801,-0.377195,-0.558885,-0.257986,2
0.287742,0.655202,0.163242,-0.01592,0.148974,0.608685,-0.920214,-1.082306,0.908765,1.002372,0.88302,1.018483,-0.258406,1.904441,3.155746,-0.066569,2
0.189364,-0.306651,-1.082262,-0.20988,-0.378131,-0.225669,-0.090198,-0.910623,0.538869,0.633024,-0.311755,-0.028561,-0.54427,-0.377195,-0.265812,-0.407418,2
0.287742,-0.151243,0.805426,-0.096759,0.396625,1.61444,-1.520379,-1.140224,1.165584,2.509053,1.026012,1.049054,-0.347995,0.991786,-0.306318,0.498772,2
0.287742,-0.306651,0.546332,0.376535,1.444058,0.71343,-1.737459,-1.506343,1.384072,2.083506,0.819973,1.67193,-1.223012,-0.377195,0.76828,-0.27855,2
0.287742,-0.306651,-0.003319,-0.053805,-0.29784,-0.53168,0.316829,-0.201138,-0.358081,-0.180446,-0.384032,-0.521512,0.692721,-0.377195,0.541923,0.112853,2
0.287742,-0.306651,-0.69177,-0.266441,-0.192002,-0.093222,-0.283336,-1.014047,1.161751,0.504908,0.053607,0.227468,-0.076104,-0.377195,-0.311084,-0.121578,2
0.287742,-0.247848,-0.316083,0.008091,-0.376046,-0.260872,-0.677594,-0.540367,0.707526,-0.559319,0.162804,-0.406872,0.0485,0.079132,1.518831,0.428511,2
0.287742,-0.306651,-0.047735,-0.288585,-0.370832,0.495572,-0.438166,-0.126673,0.450707,-0.268794,0.145338,-1.041212,-0.322351,-0.377195,0.217876,-0.124491,2
0.189364,-0.306651,-0.341992,-0.062076,-0.255609,-0.249186,-0.366338,-0.623106,0.469873,0.389174,-0.240614,-0.617045,0.452391,-0.377195,-0.165739,-0.332531,2
0.287742,-0.306651,1.112638,-0.382496,-0.368225,-0.847647,-1.011196,0.620045,0.584866,-0.482401,-0.495217,1.014662,-0.754517,-0.377195,-0.373034,-0.354123,2
0.287742,-0.306651,1.192217,-0.403306,-0.461551,-0.199266,0.727048,0.729674,-1.370025,0.458709,-0.436288,-0.708757,0.811078,-0.377195,-0.091875,-0.214116,2
0.189364,-0.306651,0.601852,-0.249899,-0.448516,-0.825284,0.33279,1.495008,-0.664731,-0.918903,-0.514387,0.315359,-0.000487,-0.377195,-0.639896,-0.604148,2
0.287742,-0.306651,0.483409,0.024899,-0.456858,-0.960471,1.536313,1.933524,-1.724588,-0.938668,-0.600438,-1.17878,1.312121,-0.377195,0.134481,-0.381542,2
-0.204149,-0.306651,-0.758394,-0.033262,0.34918,0.628451,-1.477282,-1.311907,1.081255,0.561107,1.853153,0.6631,-0.226351,-0.377195,1.109006,0.107883,2
0.090986,-0.157543,0.105871,-0.219218,0.105179,0.330375,0.867512,0.152571,-0.032266,0.020541,-0.372388,-0.166128,0.460446,0.079132,0.043939,0.090061,2
-0.007393,-0.306651,0.807277,0.003823,0.752199,-0.082979,-1.260201,-1.148497,1.037175,1.883949,0.080587,1.93178,-1.562465,-0.377195,0.024877,-0.418386,2
0.189364,-0.306651,-1.010086,-0.289919,-0.315045,-0.509894,0.005573,-0.614832,1.058257,0.332974,-0.513393,1.859175,-1.686411,-0.377195,-0.561267,-0.540742,2
0.287742,-0.306651,0.92572,-0.32647,-0.340593,-0.369224,-0.187565,0.526964,-0.049515,-0.493355,-0.393972,0.739526,-0.647174,-0.377195,-0.773328,-0.622827,2
0.189364,-0.306651,-1.263628,-0.170394,-0.021514,-0.338782,-0.715902,-1.187798,1.24608,1.775835,0.048495,-0.796647,-0.657695,-0.377195,-0.623217,-0.465855,2
0.287742,-0.306651,1.706705,-0.23816,-0.081993,-0.262748,-1.577841,-0.703776,0.839769,0.362026,-0.403486,1.519077,-0.70438,-0.377195,0.146395,0.157922,2
0.287742,-0.306651,-0.541865,-0.387299,-0.315567,-0.539038,0.246596,0.229104,-0.473075,-0.899138,-0.477183,0.284788,-0.389091,-0.377195,-0.12285,-0.336986,2
0.287742,-0.306651,0.796173,-0.398504,-0.272293,-0.549859,0.050266,0.326322,-0.227755,-0.876991,-0.479029,0.949699,-0.505146,-0.377195,-0.847191,-0.54177,2
0.287742,-0.306651,0.359413,-0.399838,-0.364576,0.032731,-0.102968,0.210488,-0.126177,-0.184256,-0.381476,0.036402,-0.072158,-0.377195,-0.785241,-0.444948,2
-0.204149,0.400388,-1.304343,-0.129575,-0.249874,0.420548,-1.18518,-1.295359,1.198166,0.768047,1.154237,-0.896002,-0.206296,1.448114,-0.287257,0.339229,2
0.090986,0.057369,-1.169244,-0.037531,0.632806,0.163014,-0.856366,-1.371892,1.267162,0.699226,0.224573,-0.54444,0.389268,0.079132,-0.420688,-0.355837,2
0.287742,-0.306651,1.166308,-0.319533,-0.482927,-0.764832,0.171576,0.634524,-1.761003,-0.539077,-0.577718,-0.11263,-0.226351,-0.377195,-0.437367,-0.357036,2
0.287742,-0.306651,0.990493,-0.410243,-0.382824,-0.619545,-0.419012,0.231173,0.101893,0.508241,-0.416976,0.86563,-0.285858,-0.377195,-0.580329,-0.482306,2
0.090986,-0.306651,-1.093366,-0.1824,-0.439132,0.378563,0.771741,0.27461,-0.714561,-0.591705,-0.39028,-0.471835,0.691242,-0.377195,-0.134764,1.884106,2
0.287742,-0.306651,-0.754693,-0.3889,-0.464157,-0.738862,1.258577,0.338733,-0.818055,-0.901757,-0.584108,0.391785,-0.412105,-0.377195,-0.225306,-0.140085,2
-0.105771,0.08607,0.853544,0.739643,0.302778,-0.001174,-0.952137,-0.962335,0.972012,0.956888,0.087971,1.324189,-0.817148,2.360768,1.973926,1.46357,2
-0.204149,3.006631,-0.843525,11.580057,-0.142472,-0.259429,-0.786134,-1.214688,0.991177,0.161278,3.758204,0.567567,-0.675448,0.535459,1.128068,0.635009,2
0.287742,-0.306651,-0.038482,-0.425984,-0.49544,-0.695146,0.672777,-0.230096,-0.315917,0.189855,-0.505015,-0.399229,-0.311666,-0.377195,-0.913907,-0.67578,2
0.287742,-0.306651,0.218762,-0.425984,-0.527765,-0.859766,1.078208,1.437091,-1.402606,-0.935096,-0.569056,0.449105,-0.505146,-0.377195,-0.549354,-0.395594,2
0.287742,-0.306651,-0.682517,-0.227755,-0.435482,-0.018775,0.712682,-0.068756,-0.170258,-0.71625,-0.485277,0.009653,-0.165529,-0.377195,0.217876,-0.154994,2
-0.400905,0.826711,0.385323,2.36816,0.855952,0.872712,-1.964117,-1.669752,1.552729,2.05874,0.276403,0.815953,-0.614626,1.448114,6.353331,0.441707,2
0.189364,-0.306651,-1.030443,-0.082619,-0.383866,-0.513213,0.463677,0.22083,0.563784,-0.92819,-0.491809,-1.09089,0.391405,-0.377195,0.823082,0.17266,2
0.189364,-0.306651,-0.232803,-0.217084,-0.471457,-0.802921,1.475658,0.909631,-0.994379,-0.925809,-0.586522,-0.062953,-0.022514,-0.377195,0.294122,-0.251474,2
0.287742,-0.306651,-0.051436,-0.011385,0.360129,1.570435,-1.135698,-1.353276,0.885766,1.89395,0.524474,0.98027,-0.87912,-0.377195,0.641997,0.694988,2
0.189364,0.44239,-1.358013,-0.240828,-0.151857,0.375534,-0.000812,-0.174248,0.738191,-0.624091,-0.020374,-1.354561,0.528173,0.535459,-0.046604,0.269825,2
0.287742,-0.247848,1.486474,0.229531,1.875231,3.800236,-1.687978,-1.218825,1.399404,2.744331,-0.03926,2.088455,-1.643507,0.079132,0.472825,1.250732,2
0.189364,-0.306651,-0.713978,-0.382763,-0.29784,-0.393318,-0.080621,-0.660338,0.690277,0.539913,-0.552016,1.404437,-1.778631,-0.377195,-0.437367,-0.454887,2
-0.302527,-0.306651,-1.161841,-0.3198,-0.27125,-0.195659,-0.597785,-0.933376,0.669195,0.534674,-0.025344,0.303895,-0.6429,-0.377195,-0.253899,-0.340757,2
0.189364,-0.306651,-1.07486,-0.38383,-0.445909,-0.716066,1.394252,1.035808,-1.120872,-0.943669,-0.56508,-1.255207,1.176011,-0.377195,-0.613687,-0.523263,2
0.287742,-0.306651,1.965799,-0.273911,-0.310875,-0.444825,-0.241836,0.822755,-0.473075,-0.878658,-0.502743,1.01084,-0.23983,-0.377195,-0.680402,-0.445119,2
0.287742,-0.306651,0.538929,-0.359552,-0.485012,-0.86698,0.529121,1.273682,-0.923466,-0.874848,-0.569908,0.387964,-0.357694,-0.377195,-0.36112,-0.525319,2
-0.302527,4.905136,-0.584431,-0.172262,0.70684,3.907145,-1.646477,-1.587013,1.393655,1.540796,4.397907,-0.139379,0.314638,2.360768,-0.930586,0.163406,2
0.189364,-0.306651,-1.365416,-0.235226,-0.272293,-0.750692,0.047074,-0.405916,0.475623,-0.93581,-0.510269,0.212183,-0.741531,-0.377195,0.820699,0.140443,2
0.287742,-0.306651,0.814679,-0.34728,-0.31661,-0.016034,-0.117333,0.154639,-0.070597,-0.05352,-0.425922,0.128114,-0.374625,-0.377195,-0.363503,-0.186526,2
0.189364,-0.306651,-1.117425,0.007291,-0.497525,-0.647967,0.827607,0.839303,-0.565069,-0.926761,-0.443529,-1.281956,1.389053,-0.377195,-0.170504,-0.495673,2
0.287742,-0.306651,0.018889,-0.210414,-0.493875,-0.960183,0.005573,0.597292,-0.204756,-0.721013,-0.613218,-0.299875,0.037157,-0.377195,0.622935,-0.522577,2
0.287742,-0.306651,0.389024,-0.317665,-0.284806,0.383469,-0.155642,0.200145,0.021398,-0.667432,-0.345551,-0.192878,0.122144,-0.377195,0.067766,1.799622,2
0.090986,0.26528,-1.304343,-0.007383,-0.458944,-0.60959,0.586584,-0.261123,0.429625,-0.595992,-0.389286,-1.35074,1.387573,1.448114,0.248851,0.451989,2
0.189364,-0.306651,0.041097,-0.409176,-0.447995,-0.478442,0.894647,0.663483,-0.407912,-0.912235,-0.543638,0.365036,-0.068871,-0.377195,-0.720908,-0.407933,2
0.090986,-0.306651,-1.433891,-0.239761,-0.511602,-0.776807,1.108536,0.076037,-0.066764,-0.932477,-0.560252,-1.155852,0.475076,-0.377195,0.608639,-0.385141,2
0.287742,-0.306651,-0.74544,-0.316331,-0.251438,0.30051,-0.715902,-1.071964,1.144502,1.089053,0.451629,0.005831,-0.038131,-0.377195,-0.353972,-0.262956,2
0.189364,-0.306651,-0.873136,-0.330471,-0.003266,-0.580878,-0.203527,-0.418327,0.362546,-0.922951,-0.385452,-1.182601,0.727242,-0.377195,-0.871018,-0.606205,2
-0.204149,3.751472,-1.250674,2.100031,3.561863,2.02736,-2.203545,-2.01105,1.715637,-0.553127,0.691748,-1.171137,0.325651,1.448114,1.845261,1.990354,2
0.189364,-0.306651,-0.954566,-0.402506,-0.30149,-0.6963,0.778126,0.574539,-0.281419,-0.951051,-0.547898,0.403249,-0.206296,-0.377195,-0.732822,-0.370403,2
