A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,Class
-0.737745,0.49828,2.539326,0.422647,1.537208,2.030827,2.279655,1.923822,-1.176882,-0.617962,-0.319504,-0.402481,-2.139843,-0.882112,-2.050611,-0.302994,-0.862798,-1.995014,-1.628982,-0.823504,-0.139018,2
-0.708043,-0.183956,0.16175,-0.979681,-0.394222,-0.740958,-1.047026,1.987459,1.014237,1.200329,-0.319504,1.164769,1.432826,0.223455,-0.252736,-0.255914,-0.74728,-0.755631,-0.679524,0.42984,-0.469959,2
-0.648639,0.449549,0.198188,0.960749,-0.977295,0.146288,0.962843,0.651066,0.36851,0.883095,1.004008,-0.661077,0.015569,-0.464917,-0.568914,-1.264765,-1.873581,-0.509396,-2.433761,1.654699,0.01141,2
-0.401121,0.888129,0.881399,-0.669864,2.025532,2.051461,-0.423273,1.068247,0.586171,1.5253,1.018316,-1.209614,-0.582336,-1.445326,-1.015283,-0.955384,0.602836,-2.643433,-0.561972,0.686206,-0.429845,2
-0.213008,0.244878,0.079765,0.732463,2.273338,2.567302,1.088854,0.516719,0.905407,1.223541,-1.843332,-2.612303,-1.017848,-2.404875,-1.536047,-1.170605,0.010807,-0.927996,-0.932713,-0.633603,0.924007,2
0.262226,0.693205,-0.266396,-0.995987,0.079525,0.827198,0.036665,0.255097,0.100062,-0.122768,-0.64144,1.384184,-0.84069,1.342929,-2.35439,0.046741,-0.682301,-0.862333,0.098127,-1.754017,-0.449902,2
0.084013,1.882245,-0.293725,-0.408966,1.29669,1.129825,1.114056,1.280373,1.057769,-0.014444,-1.192307,-0.363299,-1.423833,-1.014224,-0.92229,-0.672906,-2.111836,-0.7228,0.486952,-0.234812,1.014264,2
-0.569433,-0.447104,0.353049,0.406341,0.997865,-0.899149,-0.410672,0.283381,1.514857,0.983681,3.736882,1.415529,0.908736,-0.040768,0.627602,-0.46441,-0.083052,-1.133191,0.052915,-0.367742,-0.981415,2
-0.460525,1.326709,-0.448586,0.13729,-0.379645,0.59335,1.183362,1.690483,0.46283,1.517563,1.626416,-1.397684,-1.933159,0.112203,-1.05868,-1.506889,-1.137153,-1.018282,-0.227401,-0.177842,0.232038,2
0.093914,-0.427612,0.844962,2.036954,2.26605,3.021242,1.75041,1.640987,0.86913,-0.501901,-0.655748,-2.745519,-1.896252,-0.896019,-2.001014,-1.486712,-1.31765,-1.149607,-0.95984,1.160957,-0.580273,2
0.074113,-0.807715,0.034217,0.096524,-1.123063,0.916611,-0.347667,0.467223,1.449559,0.968207,1.583492,0.921845,0.118911,-2.078072,-0.48832,-0.901579,-1.137153,-0.410902,-1.348666,-0.747544,-0.108932,2
-0.747646,0.313102,1.018042,0.080218,-0.532701,1.714445,0.80533,-0.437848,0.295956,1.13843,2.65661,0.435998,0.694672,0.918781,-0.655708,-0.827596,-1.519807,-0.550435,0.812481,-1.203305,-0.429845,2
-0.510029,1.570365,-0.257287,0.0313,1.019731,2.030827,1.366077,2.036955,2.407266,2.337728,-0.906142,0.169565,-2.184132,-1.507905,-1.660038,-0.484587,-0.870018,-1.445089,-0.788034,0.980552,-1.1519,2
0.905772,0.040207,0.416816,-0.669864,0.735483,-0.424576,-0.25946,1.117743,0.97796,1.94312,1.125628,1.235295,0.008188,0.953547,-1.387257,0.120723,-1.295991,-0.542227,-0.48059,-0.908959,1.204806,2
0.697857,0.722443,1.519064,-0.620946,2.251473,1.872636,2.298556,2.362215,0.57166,-0.277516,-1.299619,-0.535697,-0.515902,-0.381478,-1.548446,-0.30972,-0.451265,-0.189291,-1.402921,-1.203305,0.181896,2
-2.78719,2.389049,1.391531,1.661913,-0.175569,-0.18385,0.105971,1.351081,1.993711,1.919908,0.023893,0.404653,-0.515902,-1.334074,0.162634,-1.237862,-1.671424,-0.813086,0.306103,-2.7415,-0.981415,2
1.628523,-0.525074,-0.111535,0.194361,-1.261543,0.435159,-0.511481,1.478357,0.796576,1.873483,1.991276,0.099039,0.517514,0.72409,-0.271335,-1.009189,-1.194912,-1.436881,-1.909298,-0.035416,-0.479988,2
-0.95556,0.049953,-0.567009,1.009668,1.005154,0.311357,-0.114547,0.721774,0.687746,1.169379,0.231363,1.070734,0.49537,-0.666561,-0.475921,-0.935207,-0.862798,-1.297348,-0.534845,-0.481683,1.38532,2
0.133517,-0.875939,0.708319,1.873893,2.215031,0.07751,1.258968,1.195522,-0.008769,1.308653,-0.247963,0.153893,-1.335254,-2.251903,-0.885092,-0.41733,0.126325,-1.108568,-0.046552,-0.538653,1.134607,2
0.212723,0.079192,1.209341,-0.188833,0.050372,2.078972,0.811631,2.588483,1.420537,1.355077,1.283019,-0.253592,-0.685678,-1.153289,-0.389127,-1.022641,-0.516244,-1.387634,-1.185902,-0.291782,-1.202043,2
0.192921,0.508026,0.025108,-2.01512,0.123256,-0.562133,0.118572,-0.975234,1.239153,1.641361,1.726574,2.622311,-0.3166,-0.249366,-0.717704,-1.036092,-0.581223,-0.657137,0.694929,-0.215822,-1.272242,2
1.3018,-2.162441,-0.521462,1.873893,1.187364,0.944122,1.032149,1.881396,1.645453,1.91217,0.882388,0.671085,-0.929269,-0.722187,-1.63524,-0.598924,-2.357312,-1.502544,0.134297,1.208432,0.131753,2
-0.193206,0.849144,1.163794,1.490699,1.500766,1.556253,2.336359,0.530861,-0.357026,-0.842347,0.023893,-2.259672,-0.626625,-0.534449,-1.015283,-0.847773,-0.790599,-1.157815,-0.07368,1.407828,0.091639,2
1.291899,0.975845,1.482626,0.805841,1.624669,0.792809,0.729724,0.976325,-0.676262,1.486613,0.403062,-1.444702,-0.641389,-0.902972,-0.519318,-0.955384,-1.115494,-1.715948,0.278976,0.040544,-0.820958,2
-1.014965,-0.944162,-0.184411,2.05326,0.618868,1.769468,0.288687,1.803617,0.615192,1.378289,0.138359,-0.919673,-1.866726,-0.534449,-1.641439,-1.264765,-0.963876,-2.192002,0.785354,-0.605118,0.823722,2
2.202764,0.761428,0.781195,1.034127,2.200454,1.17797,2.166245,1.09653,0.295956,0.233153,0.08828,-0.935346,-1.26882,-1.681736,-1.213669,-1.210959,0.696695,-0.919788,-1.728449,-1.668561,0.071582,2
0.03451,-1.538682,1.04537,-0.156221,-0.58372,-0.287018,-0.530383,0.495507,1.195621,-0.037656,1.805269,1.227459,0.25916,-0.520543,0.249428,-0.208835,-0.898897,-0.082589,-0.118892,0.37287,0.783608,2
1.074084,-0.739491,-0.5579,-0.351895,-2.187171,-0.520866,-0.37917,1.725837,1.725262,2.415102,0.732151,1.634944,0.672527,0.10525,0.119238,-0.30972,-0.833919,-2.068884,0.541207,-0.035416,-0.319531,2
0.004808,-0.661521,1.446188,3.219149,1.165499,0.785931,3.41375,0.255097,-0.400558,-0.099556,-0.598515,-1.797333,-1.534556,-1.292354,-1.257066,-0.598924,-2.054077,-1.995014,0.134297,-0.975424,-0.088875,2
1.509715,0.322848,1.910772,1.808668,-0.029801,1.122947,2.115841,1.167239,2.080775,-0.509638,0.109743,-1.648444,-1.283583,-0.79172,-1.746832,-0.403879,-0.025293,-0.98545,1.156094,-0.586128,-0.169103,2
-0.519929,0.741936,-0.02044,0.504178,-0.270319,1.074802,1.39758,0.9339,1.159344,2.32999,0.08828,-0.590551,-0.693059,0.744949,-0.134945,-1.836447,-1.541466,-0.090797,0.170467,-2.295233,1.445491,2
-0.193206,-1.509443,-1.004265,0.756923,-0.131839,0.098143,-0.272061,-0.232793,0.332233,1.146167,2.220208,-0.723767,1.314722,0.36252,-0.971886,0.019838,0.292382,-0.402694,-2.913011,0.46782,0.783608,2
0.31173,-0.525074,0.87229,1.099351,1.442459,1.638788,0.610014,1.556137,-0.13211,0.558124,0.159822,1.439038,-0.560192,-0.082488,-1.312862,-1.56742,-0.335747,-2.036053,-0.236444,0.29691,-0.961358,2
-1.559503,0.868637,1.23667,0.879219,1.872475,1.865758,1.120357,0.778341,1.688986,1.161642,0.181284,-0.755112,-0.626625,-1.396653,-1.77163,-0.814145,-1.989098,-1.420466,-2.442803,2.176925,-0.239303,2
-1.064468,-0.193702,0.289283,0.145443,1.544497,2.278431,1.246367,3.175365,0.600682,0.550387,-0.755906,-0.089031,-0.93665,-2.425734,-2.751162,-1.910429,-1.231012,-1.617454,0.071,-0.453198,0.723437,2
-1.044667,-0.749238,-1.204673,-0.115456,-0.139127,-0.747836,-0.391771,0.898546,0.535383,0.736084,2.062818,0.443834,0.702053,0.140016,-0.302333,0.201431,-0.566783,-2.930707,0.089084,2.07248,-1.663355,2
0.806765,1.394933,1.783239,2.87672,1.238383,1.597521,2.197748,1.789475,1.630943,-0.447739,0.202746,-2.714174,-2.398197,-0.603982,-1.48645,-1.042818,-0.545124,-1.182438,0.116212,-0.861484,1.86669,2
0.480042,0.352086,-0.822075,0.479718,0.742771,0.957878,-0.253159,1.74705,2.494331,0.844408,-0.362429,-0.245756,0.281305,0.313848,-0.035752,-1.110074,-1.656984,0.114399,-1.565685,-0.700068,-0.098903,2
0.381034,0.332594,1.601049,0.813994,2.018243,1.735078,1.737809,1.443003,1.950179,0.999156,-0.112035,-1.154761,-0.766875,-1.250634,-1.393457,-0.733437,-0.075832,0.327803,-0.688567,0.107009,-0.008647,2
-0.262511,-0.164464,0.16175,0.186208,-0.292184,-0.954172,0.647817,1.054105,0.999726,1.819322,1.154244,0.725939,-0.383034,-1.438372,-1.151674,0.261962,-1.541466,-1.149607,-0.498675,0.923581,0.833751,2
-0.034795,1.287725,0.444144,1.637454,2.747085,2.574179,1.258968,2.199585,0.825598,-0.099556,-1.070687,-2.102947,-0.715204,-1.264541,-2.955748,-1.16388,0.314041,-0.468357,-1.294411,-0.662088,-0.700616,2
0.262226,-0.495836,1.901662,1.164576,1.89434,1.810735,2.147343,0.219743,0.179871,-0.14598,-0.298042,-1.679789,-1.047374,-1.417513,-1.932819,-1.802818,-2.711086,-1.527167,-0.670482,-0.652593,0.071582,2
-1.93573,-2.172187,-0.311943,0.00684,-0.452529,1.006023,0.187878,0.792483,0.303212,1.440189,0.846617,0.177402,0.49537,-0.638748,0.113038,-0.780517,0.776113,-0.337032,-0.03751,-1.26977,-1.171957,2
-0.66844,0.147416,-0.111535,-1.688998,-0.343203,1.76259,-0.290962,1.308656,1.659964,1.122955,1.132782,0.835647,-0.84069,-0.235459,0.038643,0.107272,0.184084,0.393465,0.179509,-0.472188,2.057232,2
0.32163,0.26437,-1.523505,0.0313,-1.932077,-0.720324,0.458801,0.714703,0.346744,1.432451,1.547721,1.556582,-0.242785,-0.325852,-1.213669,-0.888127,-0.610102,1.600017,-0.561972,-0.481683,-0.319531,2
-1.579305,1.482649,0.954275,2.632128,1.98909,1.845124,2.033934,1.90968,0.499106,1.378289,-0.662902,-1.601427,-1.003084,-1.306261,-1.709635,-1.486712,-0.783379,-1.420466,-2.289081,-0.889969,-0.780844,2
0.084013,1.161024,-0.73098,0.080218,1.129057,-0.080682,0.704522,2.984452,0.898151,-0.378102,-0.262271,0.804302,-1.98483,-0.603982,-0.147344,-1.479986,-0.682301,-0.049758,-0.99601,0.942571,-0.610359,2
-0.24271,-1.041624,-0.503243,0.381882,0.997865,2.161507,1.095155,0.255097,0.622448,1.509825,0.166976,-0.253592,-1.128571,-1.257588,-1.046281,-1.533791,-1.490927,-1.666701,-1.041222,0.306405,0.071582,2
1.470112,0.303355,-0.539681,-0.718783,-0.386933,-1.194898,0.584812,0.219743,1.362494,1.215804,-0.891834,-0.073358,-1.217149,0.216502,-0.178342,-1.715385,-1.815822,-1.248101,-1.981638,0.002564,-1.452756,2
-2.203049,-0.836954,1.154684,0.805841,0.480388,0.070632,2.021333,1.329869,1.710752,0.975944,-0.76306,-0.284937,-1.549319,-1.60525,-0.395327,-0.746888,-1.252671,-1.190646,-2.524185,0.515295,1.495634,2
-0.203107,0.810159,-0.047768,0.577555,1.085326,0.070632,1.958327,0.488436,1.957434,-0.393577,0.825155,-1.546573,0.25916,-1.375793,-0.655708,-1.130251,-0.119151,-0.673553,-1.656109,-1.678056,2.61883,2
0.945375,-0.047509,-0.785637,0.120983,-1.021025,-0.438331,0.263484,-0.819675,1.855859,1.904433,1.175707,1.376348,0.967789,-0.993364,-0.20934,-0.908304,-0.891678,-0.960827,-3.02152,-0.738049,0.853808,2
0.18302,1.794529,1.018042,0.104677,0.341908,0.228823,0.364293,0.269239,1.87037,0.983681,0.667764,0.232255,-0.050865,-0.541403,-0.432524,-1.210959,-0.783379,-1.166023,-0.860373,-0.624108,0.532894,2
-0.678341,-0.154718,-0.20263,-1.330263,-0.693047,0.957878,0.628915,1.308656,-0.523899,-0.532851,2.627993,0.874828,-0.449468,1.523714,-0.692906,-0.619101,-0.7545,-0.501188,0.559292,-0.082892,0.161839,2
0.03451,1.541127,0.271064,1.996189,1.777726,1.054168,2.846702,2.503633,1.659964,-0.262041,-1.049225,-1.005872,-1.003084,-1.542671,-1.62904,-2.233261,-1.050515,-0.378071,-0.155062,-1.421691,-1.001472,2
0.064212,0.020715,-0.302834,-2.12111,-0.897122,-0.403942,0.294987,0.085396,0.484596,1.950857,2.806846,0.733775,1.152328,0.814482,-0.692906,-0.632552,-0.76172,-0.616098,-0.842288,-0.434208,-0.780844,2
1.034481,-2.55229,0.489691,-0.79216,-1.195947,-1.41499,-0.593388,1.846042,0.716767,1.061056,0.646302,1.399857,-0.013957,-0.186787,-0.20314,-2.361049,-1.33931,-0.164667,-0.290699,2.423796,0.141781,2
2.14336,0.478787,-0.758308,-0.107303,-0.153704,-0.37643,0.250883,0.728845,1.558389,0.4498,0.138359,1.611435,0.643001,0.077437,-1.554645,-1.991137,-1.238232,0.336011,-0.281656,0.3159,-0.169103,2
0.945375,-0.349642,0.863181,-0.066537,-0.029801,0.105021,1.025849,-1.038872,0.063785,0.109354,-0.720135,1.862195,0.082003,0.202596,0.057242,-0.955384,-1.548686,-1.445089,-0.453463,1.028027,-0.881129,2
0.935474,0.829652,0.170859,1.392862,1.034308,3.200066,1.939426,0.382373,1.442303,0.109354,-1.070687,-1.382012,-1.933159,-1.334074,-0.742502,-1.654854,0.270722,-0.632514,-2.343336,0.458325,-0.680559,2
0.262226,-2.415843,0.671881,0.496024,-0.488971,0.999145,1.744109,2.333932,0.179871,0.650973,0.481757,0.592723,-0.132062,-0.395384,0.137836,-2.892377,-1.462048,0.426297,0.251849,-0.120872,-0.780844,2
-1.876326,-0.232687,0.216407,1.661913,2.061974,1.006023,1.763011,1.471286,0.811087,-0.246566,0.639148,-1.405521,-2.516302,-2.161511,-0.885092,-2.226535,0.841092,-2.520315,-2.06302,0.553275,-0.349617,2
-0.519929,-0.105986,-0.858513,-0.082843,-1.013737,-1.655716,-0.25946,-0.338856,1.652709,0.674185,1.755191,1.823014,0.126292,-0.054675,-1.157873,1.116122,-0.559563,-1.067529,-1.077392,-0.548148,0.913979,2
1.737431,-1.061117,0.644553,0.977055,-0.685758,1.556253,0.893538,1.407648,0.840108,1.440189,0.567606,-0.378972,0.443699,-0.040768,-0.147344,-1.749013,-0.422386,-0.878749,-0.055595,-0.652593,0.282181,2
-1.212979,0.790667,1.564611,1.36025,2.338934,1.239871,0.420998,1.131885,1.696241,1.130692,-0.541282,2.058102,-0.966177,-1.174149,-2.050611,-1.755739,-1.288771,-0.164667,2.006085,-0.291782,0.97415,2
1.123587,0.176654,0.097983,-0.302976,-0.007936,0.359503,1.170761,1.301585,0.832853,0.070667,-0.691519,0.07553,-1.704331,0.007904,-1.077279,-0.901579,0.032466,0.385258,0.58642,1.198937,-1.171957,2
-0.292213,-2.484067,0.025108,0.756923,-1.261543,0.091265,0.181578,0.43894,1.551134,1.192591,0.839463,0.2636,0.871829,-0.902972,-1.250867,-0.558569,-1.33209,0.541206,-0.968883,-0.320267,0.392495,2
0.638453,2.983569,1.081808,1.115658,1.39144,0.840954,2.626184,0.658136,1.137578,0.117092,-1.185153,0.083367,-0.478995,-1.695643,-0.661908,-1.56742,-0.848358,-1.305556,0.676844,-2.76049,0.552951,2
0.430538,0.049953,0.33483,-0.07469,0.079525,0.916611,0.143774,2.093522,0.012997,1.540775,1.790961,0.772957,-1.150715,0.571118,-1.356259,-1.560694,-1.028855,-0.394486,-1.267284,-0.424713,-0.098903,2
-0.757546,0.166908,0.134421,-0.131762,0.648022,1.294894,1.006947,0.926829,0.68049,1.169379,0.038202,-1.413357,-0.338745,-1.758222,-1.765431,-1.110074,0.797773,-1.174231,-1.050265,0.752671,0.091639,2
-0.401121,0.196147,0.69921,-0.947068,-0.532701,0.001853,-0.725699,0.36116,1.485836,1.997282,1.941198,2.285353,0.273923,0.112203,0.590405,-0.814145,-1.259891,0.139023,-1.656109,0.287415,-1.813783,2
0.054311,0.741936,-1.113578,0.406341,-0.270319,1.576887,1.706306,1.718766,1.971945,0.666448,0.574761,-1.993239,-1.276202,-2.091978,-0.655708,-1.291667,-1.129933,-0.60789,-0.968883,-0.586128,1.415406,2
0.559247,0.93686,1.537283,1.767903,1.289402,0.772175,1.284171,1.301585,2.508841,0.790246,-1.199461,-0.410317,-1.60099,-1.730409,-0.34573,-1.426181,-1.036075,-0.575059,-0.019425,0.676711,0.663265,2
0.935474,0.469041,1.05448,-0.07469,-1.407311,-0.128827,0.723423,-0.975234,0.840108,1.084268,1.490488,0.38898,0.893973,-0.19374,-0.091548,-0.370251,-0.234669,0.221101,-0.534845,-1.051384,-0.048761,2
0.549346,-1.558175,-0.075097,-0.058384,-2.106999,-1.648838,0.547008,0.262168,0.832853,1.13843,1.261556,1.352839,0.569185,-0.861252,-0.221739,-0.390428,0.761674,-1.28914,0.839608,-0.927949,-0.389731,2
0.846368,0.65422,0.33483,0.528637,-0.685758,0.53145,-0.133449,1.287444,0.179871,0.86762,0.345829,1.211787,0.487988,-0.485777,-0.841695,-1.513614,0.198523,-0.49298,-0.118892,-0.918454,-0.841015,2
0.301829,1.229247,2.320699,-0.360048,0.917693,1.30865,-0.215356,-0.261076,2.080775,0.550387,0.510374,-0.089031,0.340357,0.140016,-0.754901,-0.767065,-1.216572,-0.3042,0.839608,1.702174,-0.159075,2
0.559247,-0.232687,-1.851447,-1.786834,-1.305273,-0.761592,-0.454776,-0.261076,1.863114,1.486613,2.012739,1.979739,1.63951,-0.089441,-0.506919,-0.585472,-2.674987,-0.353447,-3.175242,-0.044911,-0.299474,2
-0.193206,0.85889,0.170859,0.373728,0.086814,-1.249921,-0.486279,-0.600478,-0.066812,1.386027,1.84104,0.772957,0.709435,-0.833439,-1.20747,-1.782641,-1.563126,-0.79667,-0.824204,-1.279265,-0.800901,2
0.905772,0.732189,-0.639885,-1.460712,-0.284895,-0.252629,-0.353968,-0.706541,1.050514,1.432451,1.969814,1.572254,0.436317,0.529399,-1.62904,-0.719986,-1.743623,-1.133191,-1.466218,-1.488156,1.676148,2
-0.361518,0.888129,-1.004265,-0.645405,-2.405824,-1.394356,0.276086,1.188451,0.528128,2.306778,0.882388,1.188278,1.905245,0.925734,-0.531717,-1.36565,-0.696741,-0.099005,-1.222072,-0.405723,-0.359645,2
-0.282313,1.394933,-1.232002,-0.79216,0.247159,-1.071096,0.376894,0.156105,1.398771,1.757422,1.619262,0.01284,0.480607,-0.555309,-1.753032,0.1409,-0.610102,0.467336,-0.543887,0.107009,0.322295,2
-0.609036,-0.008524,-0.749199,-0.376354,1.500766,-0.458965,0.92504,1.471286,0.528128,-0.130505,1.26871,-0.04985,0.074622,0.272128,-1.728233,-0.087773,-0.920557,-0.361655,-0.923671,-1.127345,0.512837,2
0.17312,0.244878,-0.986046,0.332963,0.801078,1.563131,-0.057843,-0.367139,1.38426,1.277703,0.682072,1.274477,1.432826,-0.228506,-0.035752,-0.424056,-0.314088,-1.313764,0.170467,0.999542,-1.603184,2
-1.292184,-0.213195,0.835852,1.661913,0.626156,0.49706,0.301288,1.075318,0.499106,-0.269779,-0.984838,0.569214,-1.438596,-1.431419,-1.387257,-1.627951,-1.454828,-0.172875,-0.99601,-0.025921,-0.018675,2
-0.678341,-0.281418,-0.876732,-1.069364,-0.627451,0.36638,-1.09743,-1.045942,1.442303,0.09388,0.739305,0.694594,1.108038,0.953547,-0.004754,0.100546,-1.180473,-3.07024,-0.381123,-1.478661,0.452666,2
-0.717944,1.346202,-0.229958,0.74877,1.354998,1.129825,1.492088,0.078325,0.020253,1.300915,0.531836,0.655413,0.015569,-0.388431,0.001446,-1.412729,-2.017978,-1.814442,0.342273,-0.510168,0.342352,2
-0.470426,0.702951,0.006889,1.604842,2.083839,1.886392,1.498389,2.065239,2.356479,0.001031,0.17413,-0.998036,-0.678296,-1.062897,-0.866494,-0.814145,-1.036075,0.75461,0.559292,0.173474,-0.369674,2
-0.826851,1.063561,-2.060965,-0.196986,-0.744065,-0.912905,-0.580787,0.905617,1.710752,2.693649,1.762345,1.940558,-0.228022,0.779716,0.150235,0.941255,0.097445,-1.773402,-0.923671,-0.377237,-0.349617,2
0.371134,-0.047509,-0.585228,-1.998814,0.101391,-0.259506,-0.416973,0.233884,1.950179,1.70326,2.155821,0.232255,-0.870217,1.016126,-1.932819,-0.975561,-0.978316,-0.328824,-1.430048,-0.149357,-0.991443,2
2.7176,2.476765,-0.01133,-0.506803,-0.328626,0.015609,0.33279,0.679349,1.260919,1.084268,1.14709,1.352839,-1.032611,-1.66783,-1.120676,-1.755739,-1.960219,-0.813086,-2.081105,-0.006931,-0.770815,2
0.351332,0.283863,-0.858513,0.414494,-0.693047,-0.238873,-0.171252,0.403585,0.985216,0.194466,0.231363,-0.715931,-0.412561,-0.082488,-1.033882,-1.264765,-0.285208,-1.527167,1.0295,0.069029,0.773579,2
1.480013,0.391071,-0.976936,0.72431,1.201941,1.721323,2.241851,1.124814,1.863114,2.39189,-0.047648,-2.024584,-2.184132,-1.493998,-1.467852,-1.345473,-1.129933,-1.321972,1.47258,0.012059,-0.159075,2
-0.490227,2.447526,-0.585228,2.281546,0.61158,1.741956,1.221165,0.863192,0.753044,0.465275,-0.605669,-1.256632,0.428936,-0.19374,-0.147344,-0.390428,-0.978316,-0.673553,-1.520473,-0.899464,-1.322385,2
0.826566,0.517772,0.899618,0.928137,-0.022512,1.109191,1.737809,0.156105,1.239153,0.612286,-0.15496,-0.512188,-1.350017,-0.325852,-2.410186,-2.428305,0.220183,0.007697,-0.968883,-0.605118,0.462695,2
-2.173347,-1.109848,-0.576119,0.243279,-1.698848,0.620862,-0.832808,1.188451,0.419297,2.422839,0.90385,0.874828,0.214871,1.273397,-0.550316,-0.625826,-1.34653,-1.379426,-1.610897,0.657721,-0.209217,2
-1.757517,1.209755,0.316611,-0.596487,1.376863,0.730908,0.975445,0.149034,-0.610964,0.503962,0.596223,1.20395,-0.589718,-0.77086,-0.835496,0.113997,0.018027,-2.175586,0.975245,-0.681078,-1.713498,2
-1.975333,-0.281418,-0.084206,0.308504,-1.115775,-0.252629,-0.97772,0.134892,-0.045046,-0.238829,2.105742,2.95927,2.525295,-1.424466,-0.804498,0.18798,-0.487365,-1.584622,-1.249199,-0.377237,2.267831,2
-1.767418,1.492395,-0.439476,1.091198,-0.751354,0.180678,0.824232,0.233884,0.346744,1.55625,1.11132,0.169565,-0.161588,-0.423197,0.274227,-1.540517,-0.76894,0.114399,-1.411963,1.493283,1.445491,2
-0.856553,-0.037763,0.134421,0.74877,0.064949,0.964756,1.032149,1.697554,0.324978,0.960469,0.41737,-1.193942,-0.006575,-1.563531,-2.35439,-0.538392,-1.389849,-2.224833,-0.507718,-0.823504,-0.67053,2
-0.519929,0.244878,1.063589,1.670066,1.741284,1.920781,1.088854,1.704625,1.137578,0.86762,-1.049225,-2.212654,-1.099045,-2.411828,-1.827426,-1.553969,-0.328527,0.303179,-1.411963,1.987025,0.171867,2
0.113716,1.307217,0.116202,-0.254058,-0.037089,1.04729,0.988046,0.085396,1.152089,2.144293,-0.619978,0.522197,-0.383034,-1.549624,-1.164073,-0.020516,-1.202132,-0.025134,-1.375793,0.990047,1.595919,2
-0.163504,-0.008524,1.081808,1.197188,1.515343,1.982682,1.410181,2.192515,1.050514,1.888958,-0.298042,-1.468211,-1.556701,-2.863789,-1.139275,-0.699809,-1.238232,-0.79667,1.038542,-0.367742,-0.610359,2
1.113686,-1.470459,0.844962,-1.958049,-0.984583,0.015609,-0.889513,1.8319,0.143594,1.432451,2.069972,2.669329,3.558712,0.292988,-0.761101,-0.363525,-0.523464,-0.3042,-1.03218,0.52479,-0.680559,2
-0.014994,-0.09624,-0.812965,-0.963375,1.354998,1.006023,0.099671,1.365223,-0.03779,0.72061,1.798115,1.26664,0.229634,0.591978,-1.319062,-1.31857,-1.765282,-0.205706,-0.155062,1.151462,-0.710644,2
2.786905,0.42031,1.172903,1.368403,1.078038,1.53562,2.355261,1.732908,1.536623,-0.80366,-1.364006,-1.624936,-2.043883,-0.708281,-1.164073,-0.161755,-1.360969,-0.895164,-0.824204,-1.34573,-1.1519,2
0.905772,-0.09624,0.972494,-0.376354,-0.139127,0.105021,0.534407,1.775333,0.484596,1.254491,-0.648594,0.287109,-1.815055,-0.951645,-1.579444,-1.466535,-2.039638,-0.862333,0.107169,0.714691,-1.021529,2
0.381034,2.252601,-0.967827,-0.629099,-0.241165,0.414526,0.899838,0.184388,0.295956,1.339602,1.297327,0.38898,0.229634,-0.19374,-0.62471,-0.545118,-1.129933,0.212893,-0.733779,0.5058,1.285035,2
0.618651,0.293609,-0.239068,0.349269,1.143634,0.806565,0.988046,0.219743,0.25968,1.416976,0.982545,-0.253592,-1.054755,-0.47187,-1.095878,-2.502288,-0.097491,-0.468357,1.291731,-0.443703,0.392495,2
-0.52983,-0.866192,-0.002221,0.194361,-1.451042,-0.479599,-0.007438,2.008672,1.311707,2.306778,0.753614,0.412489,0.487988,0.369474,-1.20747,0.100546,0.010807,0.877728,0.03483,-1.003909,1.575862,2
0.252325,1.930976,-1.304878,0.553096,0.225294,-0.060048,0.08707,0.269239,2.327457,1.680048,0.617685,-0.065522,0.805395,-0.360618,-1.567045,-1.177331,-2.090177,-0.287785,0.143339,-0.168347,0.863836,2
0.549346,-0.632283,2.047414,-1.044905,0.283601,0.579595,0.767527,0.700562,1.137578,0.5117,1.376022,0.067694,-0.611862,-1.007271,-1.424455,-0.329897,-0.74728,-0.008718,-0.173147,-0.557643,-0.570245,2
-1.391191,-1.850562,-0.184411,-0.612793,-0.386933,-0.005025,-0.38547,-0.084305,1.761539,3.513814,2.592223,1.870032,0.930881,0.334707,-1.622841,-1.170605,-1.8808,-1.182438,-0.778991,-1.545126,-0.700616,2
1.885941,1.833513,1.254889,1.979883,3.337446,1.865758,1.567694,0.297522,1.086791,0.248628,-0.741598,-1.029381,-1.866726,-1.000317,-0.978086,-0.854499,-1.057735,-0.91158,-1.312496,0.268424,-0.500045,2
0.351332,0.030461,-0.248177,-0.824772,1.354998,1.061046,0.584812,0.643995,0.651469,0.635498,0.08828,-1.123416,-0.065628,-0.680468,-2.075409,-1.251313,-2.111836,-0.648929,-1.827916,0.135494,0.833751,2
0.549346,0.897875,-0.20263,0.039453,-0.561855,1.487475,1.258968,0.898546,0.905407,0.473013,-0.462587,-1.609263,-0.722586,-0.360618,-0.438723,-0.955384,-1.086614,-0.049758,-0.869416,0.154484,-1.723526,2
-0.450625,-0.164464,-1.077141,-0.466037,-0.882545,-0.417698,-0.732,-0.360068,0.288701,-0.254304,0.925313,1.423365,1.624747,-0.763907,-0.308533,-0.114675,-1.288771,-0.870541,-1.421006,-2.019877,0.693351,2
0.777063,0.508026,-1.232002,-1.558549,-2.121576,-1.449379,-0.360268,-0.338856,1.253664,2.090131,1.097011,1.987575,1.83143,0.38338,-0.568914,-1.184057,0.039686,-1.986806,-0.824204,-2.076848,0.723437,2
