A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,Class
0.131641,-0.296603,-1.32606,-0.327478,-0.426222,-0.054436,-0.296694,-1.176097,1.052993,0.829048,-0.13545,-1.16186,-1.316221,-0.362062,-0.015107,-0.055103,2
0.049973,-0.296603,0.654603,-0.311307,-0.11348,0.009897,-0.84191,-0.279274,0.552582,-0.264247,-0.181638,1.425987,-0.913763,-0.362062,-0.669849,-0.19332,2
0.21331,-0.296603,-1.07729,-0.201339,-0.378695,-0.632105,0.872607,0.06997,0.147579,-0.955095,-0.461133,-1.16186,0.814366,-0.362062,0.210053,-0.084789,2
0.21331,-0.296603,-0.716479,-0.38602,-0.356398,-0.055267,-0.046375,-0.829009,0.406547,-0.032735,-0.26143,0.544461,-0.261897,-0.362062,-0.474315,-0.180871,2
0.21331,-0.296603,-0.418335,-0.276699,-0.018426,0.650736,-0.764757,-0.458207,0.758977,-0.543957,0.025467,-0.559629,-0.128154,-0.362062,-0.560232,-0.022703,2
0.21331,-0.296603,-1.272888,-0.36629,-0.446759,-0.355987,0.301672,-0.516415,0.389023,0.606228,-0.37083,-0.747281,0.306423,-0.362062,-1.052029,-0.457944,2
0.294978,-0.296603,-0.048029,-0.347531,-0.354051,-0.561621,0.190229,0.082905,-0.294419,-0.940873,-0.395404,-0.53781,0.075796,-0.362062,-0.977963,-0.557058,2
0.21331,-0.296603,-0.782944,-0.428066,-0.474923,-0.674329,1.049202,0.419213,0.507798,-0.158631,-0.538261,-0.310882,0.141965,-0.362062,-0.900935,-0.425065,2
0.21331,-0.296603,-1.255797,-0.329095,-0.500154,-0.942135,1.717864,0.641263,-0.48329,-0.986964,-0.630785,-1.166224,0.772067,-0.362062,-0.210641,-0.413255,2
0.294978,-0.296603,0.348863,0.30451,-0.21851,-0.613487,0.637718,-0.415091,0.114478,0.977595,-0.483043,1.443443,-0.958871,-0.362062,2.269085,-0.238009,2
0.21331,-0.296603,-0.245526,-0.236594,-0.393951,-0.202053,0.624002,0.216566,-0.744205,-0.949037,-0.48704,-0.38507,0.437183,-0.362062,0.115249,-0.243595,2
0.294978,-0.296603,1.368629,-0.244679,-0.188585,-0.05161,-1.071656,-0.669478,0.805708,1.730338,-0.197478,-0.34143,-1.035747,-0.362062,0.023407,0.319169,2
0.294978,-0.296603,0.726765,-0.33427,-0.457907,-0.928337,0.810884,0.843911,-0.833773,-0.950618,-0.615093,1.722738,-1.6239,-0.362062,0.260418,-0.118625,2
0.294978,-0.296603,0.958444,-0.303544,-0.315325,-0.338533,-0.387563,0.378253,0.128108,-0.494968,-0.413761,1.164147,-0.972034,-0.362062,-0.847607,-0.524339,2
0.21331,-0.296603,-0.716479,-0.043504,-0.361679,-0.761603,0.219376,0.09584,0.059958,-0.970635,-0.552769,1.526359,-1.516133,-0.362062,0.153763,-0.347179,2
0.21331,-0.296603,-0.059423,-0.374053,-0.214989,-0.362803,-0.114955,-0.057224,0.170945,-0.591893,-0.247811,-0.337066,0.307301,-0.362062,-0.746878,-0.292754,2
0.294978,-0.296603,0.472298,-0.426772,-0.364026,-0.782714,0.510844,1.057337,-0.880504,-0.968528,-0.538409,0.479001,-0.012664,-0.362062,-1.013515,-0.440387,2
0.21331,-0.296603,-0.587347,-0.393782,-0.355811,-0.433619,0.41826,-0.098185,-0.249635,-0.949564,-0.491185,-0.808377,0.464037,-0.362062,-0.604671,-0.294509,2
0.049973,5.814521,-0.080312,1.630585,2.531037,3.110858,-1.64259,-1.973752,1.459943,1.85123,0.704665,1.914754,-2.163963,1.589202,3.741515,1.899092,2
0.21331,-0.296603,-0.471508,-0.169643,-0.487245,-0.875973,0.958332,1.796785,-0.512497,-0.984857,-0.563427,-0.638181,-0.213455,-0.362062,-0.844645,-0.535192,2
0.131641,-0.296603,-1.373535,-0.238858,-0.23846,-0.176952,-0.948211,-1.189032,1.232129,0.126874,-0.506433,2.639177,-2.629606,-0.362062,-0.699476,-0.369364,2
0.21331,-0.296603,-1.19313,0.149585,0.03849,-0.044628,-0.255546,-1.14376,0.990685,-0.423065,-0.345072,-1.222956,1.53363,-0.362062,0.630748,-0.148152,2
0.21331,-0.296603,0.052618,-0.356264,-0.426222,-0.054602,0.694297,0.473109,-0.773412,-0.970898,-0.487484,-0.40689,0.319236,-0.362062,-0.293595,-0.098994,2
0.294978,-0.296603,-0.357567,-0.308396,-0.501914,-0.890601,1.798446,1.563956,-2.660179,-0.991705,-0.604138,-0.926205,0.965485,-0.362062,-0.080285,-0.370321,2
0.294978,-0.296603,0.779937,-0.309366,-0.293615,-0.680978,-0.053233,0.257526,-0.204851,-0.951935,-0.467055,-0.485442,0.724678,-0.362062,0.02637,0.321723,2
0.294978,-0.296603,0.64131,-0.405749,-0.4139,-0.359811,-0.272691,-0.361195,-0.031557,-0.313762,-0.433598,0.00769,-0.09972,-0.362062,-0.213603,-0.062125,2
0.131641,-0.296603,-1.95653,-0.233683,-0.451453,-0.693778,-1.25168,-1.615885,1.514463,1.183296,0.608144,-1.22732,-0.880415,-0.362062,0.144875,-0.301372,2
0.294978,-0.296603,0.673593,-0.412218,-0.429156,-0.533361,0.421689,0.479576,-0.843509,-0.945613,-0.498735,-0.393798,-0.008803,-0.362062,-0.003256,-0.193959,2
0.21331,-0.296603,-0.993734,0.190661,-0.324713,-0.516904,-0.519581,-1.301135,1.477467,1.027901,-0.107323,-1.218592,-0.688927,-0.362062,1.700259,-0.0966,2
-1.583396,4.336151,-1.403919,-0.035095,0.01854,2.088841,-1.479711,-1.738767,1.623502,2.180984,2.265132,-0.34143,-0.256456,1.589202,-0.628372,0.592412,3
0.294978,-0.296603,-0.623428,-0.465908,-0.582887,-0.951942,2.782579,1.078895,-1.766448,-1.004084,-0.627972,-1.218592,2.03034,-0.362062,-0.52468,-0.266898,3
-0.113364,0.378019,-0.496195,1.584981,4.212098,1.366048,-2.501563,-2.116036,1.781219,2.643744,4.093991,1.569999,-0.763697,1.589202,4.72511,0.245432,3
-0.358369,-0.296603,-1.122866,-0.198752,-0.52245,-0.803161,0.876036,0.035476,0.067747,-0.791272,-0.572902,0.343717,-0.413543,-0.362062,-0.640223,-0.441026,3
0.294978,-0.296603,0.24062,-0.19196,0.237401,1.587474,-1.596298,-1.057527,1.51641,2.152012,-0.295627,2.678453,-2.227324,-0.362062,-0.729102,0.063324,3
-6.483502,-0.296603,-1.679275,0.287691,0.671602,1.120352,-2.721021,-2.286346,1.711123,1.870984,3.885998,-1.22732,-1.032587,-0.362062,-0.003256,-0.309193,3
0.294978,-0.296603,0.426722,0.413507,0.219211,0.531878,-1.886051,-1.279576,1.446313,2.061935,-0.29844,2.783189,-2.414073,-0.362062,0.467803,-0.352765,3
-2.726754,2.084777,-1.164645,0.751818,0.12357,1.072975,-1.225962,-1.600794,1.496939,1.122982,1.515616,-1.218592,-0.174315,0.61357,0.494466,0.125569,3
0.21331,-0.296603,-1.557739,-0.036065,-0.414487,-0.562452,-0.775044,-1.044592,1.103619,-0.789955,-0.477862,1.364891,-1.990728,-0.362062,-0.474315,-0.475181,3
-0.276701,1.467252,-1.005128,0.624385,-0.112307,0.83426,-1.196815,-1.229992,1.352851,1.049498,1.167283,0.230253,-0.605733,0.61357,-0.154351,0.012889,3
-1.420059,0.26119,-0.625327,-0.19196,0.025581,0.784223,-1.356266,-1.363654,1.216552,1.675292,1.235232,-0.21051,-0.336491,1.101386,-0.275819,-0.070584,3
0.294978,-0.296603,0.4685,-0.261174,-0.527731,-0.732678,1.743581,1.359153,-2.196763,-0.974322,-0.5957,-0.808377,1.466232,-0.362062,0.405587,-0.384207,3
0.294978,-0.296603,0.633714,-0.107867,0.328348,0.729033,0.013634,-0.391377,-0.1036,-0.532369,-0.477565,-0.289062,0.512655,-0.362062,-0.992777,-0.520509,3
-0.031696,4.562782,-0.378456,1.246347,1.746542,2.267046,-0.968785,-1.266642,1.504727,-0.389089,0.947891,-0.53781,0.278867,1.589202,2.594975,1.640692,3
0.21331,-0.296603,-0.60064,-0.248884,-0.271318,0.12593,-0.409852,-0.928177,1.021839,0.367341,-0.220868,0.714656,-0.760362,-0.362062,0.814431,0.038744,3
0.294978,-0.296603,0.090598,-0.104309,-0.168636,0.313776,-0.099525,-0.837632,0.07943,2.020321,-0.245886,-0.930569,1.365662,-0.362062,0.980339,0.447651,3
0.294978,-0.296603,0.508379,-0.154118,-0.081795,0.591057,-1.385412,-0.930333,1.088042,1.000773,-0.421755,2.914108,-2.684543,-0.362062,1.291415,0.648752,3
0.294978,-0.296603,0.24062,0.048674,0.477972,-0.15584,-1.987208,-1.165318,1.582612,1.652641,0.005186,2.608629,-1.929298,-0.362062,-0.563194,-0.377025,3
0.294978,-0.296603,-0.053726,-0.086521,0.313093,2.055262,-1.580867,-1.581392,1.376217,1.261783,1.357956,0.334989,-0.1694,-0.362062,0.713701,-0.178636,3
0.294978,-0.208761,0.743856,-0.186785,-0.187412,0.526724,0.006775,-0.736309,-0.14449,0.106594,0.06751,-0.323974,0.598306,0.125754,-0.62541,-0.271845,3
0.21331,-0.296603,-0.73357,-0.329742,-0.376935,-0.252256,-0.768186,-0.376286,1.010157,0.116076,-0.133081,-0.651273,0.589706,-0.362062,-0.714289,-0.161718,3
