A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,Class
-0.032845,-0.05019,9.396631,0.578117,0.73467,-0.058097,1.729943,-1.537997,0.677072,-0.615322,-0.45624,0.751297,-1.216242,-0.335996,0.31755,-0.458577,-0.304708,-0.769367,-0.620919,0.596427,1.135214,1
-0.140937,-0.894816,2.206858,-0.129673,4.215635,-0.058097,-0.325875,-1.671793,6.645461,-0.615322,-0.346198,2.066865,-1.532793,1.950296,2.021517,-0.458577,-0.989133,-1.639483,-1.772146,1.738308,-0.535004,1
0.615712,0.231352,-0.096453,-0.483568,-0.657716,-0.058097,-0.325875,0.468948,-0.755341,-0.30287,-0.162794,0.80392,-1.005208,0.11011,-0.70483,-0.458577,0.653488,0.753337,0.683805,-0.508619,1.135214,1
0.507619,3.328312,-0.204084,-0.129673,-0.657716,-0.058097,-0.325875,0.268253,-0.516605,-0.615322,-1.153172,-0.564271,0.999616,0.388926,-0.70483,-0.458577,0.653488,0.970866,0.837302,-0.508619,-0.535004,1
-1.221865,0.231352,-0.204084,-1.191358,1.430863,-0.058097,-0.325875,-2.273877,1.990118,-0.615322,2.368172,1.540638,-1.49762,0.890795,0.658344,0.958478,-1.057576,-0.914386,-1.158158,1.296289,-0.535004,1
-0.140937,-0.613274,-0.204084,-0.129673,0.73467,-0.058097,-0.325875,-1.270404,0.318969,-0.36536,1.781281,0.698674,-1.321759,-0.614812,1.680724,3.792588,-0.09938,-0.334309,-0.237177,0.228078,1.135214,1
-0.465216,2.202144,-0.204084,1.285908,-0.657716,-0.058097,-0.325875,-1.738692,0.199601,-0.615322,-0.676324,-0.432714,0.507203,-0.112943,-0.023243,-0.458577,0.44816,0.535808,0.45356,-0.398115,1.135214,1
-1.221865,-0.894816,-0.204084,0.578117,2.475153,-0.058097,-0.325875,-1.939386,0.677072,-0.615322,0.112311,-0.695828,-0.090727,-1.618549,-0.023243,-0.458577,-0.783806,-1.276935,-1.311655,0.007069,1.135214,1
0.723805,-0.05019,-0.182558,0.932013,0.73467,-0.058097,-0.325875,1.071032,-0.158502,-0.615322,-0.529601,-0.064355,-0.020382,-0.168706,-0.023243,-0.458577,0.379718,0.10075,0.376811,0.007069,1.135214,1
-0.897587,-0.894816,-0.182558,1.285908,2.475153,-0.058097,1.729943,1.204828,-0.397238,-0.615322,-0.547941,0.146136,-1.04038,-1.339733,-0.023243,0.958478,-1.468231,-1.711993,-1.772146,-0.324445,-0.535004,1
-1.438051,-0.894816,-0.204084,-0.483568,-0.657716,-0.058097,-0.325875,0.201355,-0.755341,1.009428,-0.401219,-1.327301,0.788582,-1.562786,-1.386417,-0.458577,-0.852248,-0.841876,-1.004661,-0.655959,-0.535004,1
1.048083,-0.894816,-0.204084,0.932013,-0.657716,-0.058097,-0.325875,1.271726,-1.113444,-0.36536,0.992647,-0.380092,0.436858,-0.112943,-0.023243,0.958478,0.585045,0.753337,0.683805,-0.619124,1.135214,1
0.075248,-0.05019,-0.031874,-1.191358,-0.309619,-0.058097,-0.325875,0.602744,2.228853,-0.615322,6.164621,1.566949,-1.392103,1.113848,-1.045623,-0.458577,0.037505,0.02824,0.069817,0.228078,-0.535004,1
-0.681401,-0.894816,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,-1.604895,0.199601,-0.615322,0.919285,0.540806,0.472031,1.894532,0.658344,-0.458577,-0.167823,-0.04427,-0.237177,-0.545454,-2.205223,1
1.156176,0.512893,-0.204084,1.285908,0.038477,-0.058097,-0.325875,-1.002812,-0.158502,-0.615322,0.112311,-0.143289,0.753409,0.890795,-0.364037,-0.458577,1.064143,1.260905,1.221044,-0.250775,-0.535004,1
0.075248,-0.331732,-0.117979,-0.837463,-0.657716,-0.058097,-0.325875,1.338624,0.199601,-0.42785,3.230167,1.77744,-1.392103,1.559953,-0.70483,-0.458577,-0.09938,0.10075,-0.08368,-0.434949,-0.535004,1
-0.032845,-0.331732,-0.204084,0.932013,0.038477,-0.058097,-0.325875,-0.869015,-0.27787,-0.177889,1.121029,-0.038044,-0.090727,-0.224469,-0.023243,-0.458577,-0.09938,0.02824,-0.08368,-0.508619,-0.535004,1
-0.24903,0.794435,-0.204084,-0.483568,1.082767,-0.058097,3.785762,-0.802117,0.438337,-0.615322,-1.501638,1.461704,-1.462448,0.779268,0.658344,0.958478,0.379718,-0.479328,0.300063,2.696014,1.135214,1
-0.897587,0.512893,-0.204084,-0.129673,-0.657716,-0.058097,-0.325875,-1.270404,-0.158502,-0.615322,-0.052752,0.435561,-0.512795,0.11011,-0.023243,-0.458577,-0.441593,-0.189289,-0.467422,-0.398115,-0.535004,1
-1.438051,-0.05019,-0.161032,-0.837463,-0.657716,-0.058097,-0.325875,1.004133,-1.113444,0.197053,-0.052752,-0.93263,0.436858,-1.28397,-0.70483,-0.458577,-1.194461,-0.914386,-1.234907,-0.582289,-0.535004,1
-0.032845,-0.894816,-0.139506,0.932013,0.386574,-0.058097,-0.325875,1.004133,0.915808,-0.615322,-1.079811,0.093513,-0.196244,-0.112943,-0.023243,-0.458577,-0.304708,-0.769367,-0.620919,-0.250775,-0.535004,1
0.93999,1.357519,-0.204084,0.932013,-0.657716,-0.058097,-0.325875,-0.200034,-0.516605,-0.615322,-0.217815,-0.643205,1.175477,0.500452,-0.70483,-0.458577,0.790373,1.043376,0.914051,-0.545454,-0.535004,1
1.264268,0.231352,-0.204084,-0.129673,-0.657716,-0.058097,-0.325875,-0.133136,-0.755341,-0.552831,-0.144454,-0.853696,1.386511,0.388926,-0.70483,-0.458577,1.543241,1.695963,1.604787,-0.619124,-0.535004,1
0.93999,-0.613274,-0.139506,-1.191358,0.038477,-0.058097,-0.325875,0.535846,-0.039134,0.009582,0.332395,1.172279,-1.462448,0.165873,3.725484,3.792588,0.721931,0.535808,0.683805,0.043904,1.135214,1
1.264268,3.04677,0.355599,-1.191358,-0.657716,-0.058097,-0.325875,-0.467626,-0.27787,-0.615322,-1.281554,1.119656,-0.723829,1.225374,-0.023243,-0.458577,1.885454,2.058511,2.065278,-0.28761,1.135214,1
0.93999,-0.05019,-0.204084,0.224222,3.867539,-0.058097,-0.325875,-1.471099,0.915808,-0.615322,-1.501638,1.172279,-0.934863,1.002321,-0.70483,-0.458577,0.379718,-0.479328,-0.390674,2.364501,-0.535004,1
1.156176,-0.894816,0.656966,-1.191358,1.77896,-0.058097,-0.325875,1.204828,2.348221,-0.615322,-1.00645,0.488183,-0.688656,-0.05718,-0.364037,-0.458577,0.653488,-1.857012,0.837302,-0.066601,1.135214,1
0.075248,0.512893,-0.182558,0.578117,1.082767,-0.058097,-0.325875,0.602744,0.318969,-0.615322,-1.318235,0.330315,-0.372105,0.11011,0.999137,-0.458577,-0.167823,-0.116779,-0.006931,0.154408,-0.535004,1
-0.357123,1.357519,-0.182558,-0.129673,0.73467,-0.058097,-0.325875,0.268253,0.318969,-0.615322,-0.731345,1.014411,-0.583139,1.225374,-0.023243,-0.458577,0.44816,0.245769,0.376811,0.706931,-0.535004,1
-0.897587,-0.894816,-0.204084,0.932013,2.127056,-0.058097,-0.325875,1.13793,0.080234,-0.615322,-1.061471,0.514495,-1.005208,-0.503285,0.658344,-0.458577,-1.810444,-1.711993,-1.848895,-0.398115,-0.535004,1
-0.032845,-0.331732,0.011178,-0.483568,0.038477,-0.058097,-0.325875,-0.066237,-0.27787,-0.615322,1.322773,-0.038044,0.049963,-0.001416,0.31755,-0.458577,0.105948,0.02824,-0.006931,-0.36128,-0.535004,1
-0.573309,1.357519,0.011178,-0.483568,1.082767,-0.058097,-0.325875,-1.136608,0.677072,-0.615322,-0.804706,1.856374,-1.286586,1.894532,2.703104,-0.458577,-0.030938,-0.551838,-0.160428,1.112115,-0.535004,1
0.93999,0.231352,0.678493,-0.483568,0.73467,-0.058097,1.729943,1.271726,2.228853,-0.615322,-1.409937,0.935477,-0.864518,0.611979,2.021517,-0.458577,0.037505,-1.639483,0.607057,2.917024,1.135214,1
-0.681401,-0.894816,-0.182558,0.224222,-0.657716,-0.058097,-0.325875,1.004133,-0.755341,3.009121,-0.749685,-1.327301,0.929271,-1.339733,-1.045623,-0.458577,-0.783806,-0.696857,-0.927913,-0.692794,-2.205223,1
0.183341,-0.05019,-0.204084,-0.483568,0.386574,-0.058097,-0.325875,-1.537997,0.199601,-0.615322,0.900945,-0.406403,0.296169,-0.391759,-0.023243,-0.458577,-0.09938,-0.04427,-0.160428,-0.36128,-0.535004,1
-2.302793,1.357519,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,-1.471099,-0.039134,-0.615322,-0.162794,-0.880007,0.401686,-1.228207,-1.045623,-0.458577,-1.605116,-1.421954,-1.772146,-0.545454,-2.205223,1
-1.221865,0.512893,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,-0.869015,-0.397238,-0.615322,0.020609,-0.459026,0.120307,-0.782101,-0.364037,0.958478,-0.304708,-0.189289,-0.313925,-0.582289,1.135214,1
-1.438051,-0.331732,0.054231,0.224222,-0.657716,-0.058097,-0.325875,0.268253,-0.874709,-0.42785,-0.126114,-0.853696,0.788582,-0.559048,-0.364037,-0.458577,-0.989133,-0.696857,-1.004661,-0.508619,-2.205223,1
-1.329958,0.512893,-0.204084,1.285908,0.038477,-0.058097,-0.325875,-0.668321,-0.516605,-0.615322,-0.126114,0.014579,-0.407278,-0.614812,0.31755,-0.458577,0.858816,-0.479328,-0.620919,1.811978,1.135214,1
0.615712,1.075977,-0.204084,0.224222,-0.657716,-0.058097,-0.325875,-0.601423,-0.516605,-0.615322,-0.199475,-0.958942,1.492028,0.333163,-1.045623,-0.458577,0.44816,0.825847,0.607057,-0.545454,-2.205223,1
0.183341,-0.05019,-0.204084,0.932013,-0.657716,-0.058097,-0.325875,-1.203506,-0.039134,-0.615322,0.405756,-0.880007,1.034788,-0.224469,-0.364037,-0.458577,0.037505,0.318279,0.146566,-0.582289,-0.535004,1
-1.221865,-0.613274,-0.204084,-0.483568,3.519442,-0.058097,-0.325875,-2.073182,1.632015,-0.615322,-0.49292,0.672363,-1.321759,-0.670575,-1.045623,2.375533,-1.742001,-1.566973,-1.695398,0.080739,-0.535004,1
-1.546143,-0.894816,-0.204084,-0.837463,-0.657716,-0.058097,-0.325875,-1.471099,-0.039134,-0.052908,0.204012,-0.801073,0.331341,-1.172444,-0.364037,-0.458577,-0.783806,-0.914386,-1.08141,-0.545454,-0.535004,1
-0.032845,-0.894816,-0.117979,-1.191358,-0.657716,-0.058097,-0.325875,0.40205,-0.874709,0.197053,0.314054,-1.274678,1.105133,-0.949391,-0.70483,-0.458577,-0.030938,0.10075,-0.08368,-0.655959,-0.535004,1
1.156176,0.512893,-0.204084,0.932013,0.386574,-0.058097,-0.325875,-0.935914,-0.27787,-0.615322,-0.089433,-0.064355,0.683065,0.946558,-0.364037,-0.458577,1.064143,1.405924,1.297793,-0.250775,-0.535004,1
-0.032845,-0.894816,-0.204084,0.932013,-0.657716,-0.058097,-0.325875,-1.671793,0.318969,-0.615322,2.404852,-0.616894,0.401686,-0.670575,-1.045623,-0.458577,0.037505,0.02824,-0.006931,-0.508619,1.135214,1
-0.032845,-0.894816,-0.204084,0.932013,0.386574,-0.058097,-0.325875,-0.802117,-0.039134,-0.36536,3.450251,0.514495,-0.934863,-0.391759,0.999137,-0.458577,0.105948,0.02824,0.069817,-0.103436,1.135214,1
-1.654236,-0.894816,-0.204084,0.932013,-0.657716,-0.058097,-0.325875,-1.404201,-0.158502,-0.615322,0.534138,-0.695828,0.225824,-1.11668,-0.364037,-0.458577,-1.194461,-1.131915,-1.388404,-0.619124,-0.535004,1
-0.357123,1.357519,-0.182558,0.224222,-0.657716,-0.058097,-0.325875,1.539319,-0.755341,-0.240379,-0.713004,-1.037876,1.175477,-0.335996,-1.045623,-0.458577,0.105948,0.390788,0.223314,-0.582289,-0.535004,1
0.93999,2.765228,0.872229,-0.837463,-0.657716,-0.058097,-0.325875,-0.601423,-0.27787,-0.615322,-1.501638,0.146136,0.647892,1.3369,-0.70483,-0.458577,2.638322,2.783608,2.909511,-0.28761,1.135214,1
-2.302793,-0.331732,-0.204084,0.932013,-0.309619,-0.058097,-0.325875,-1.604895,0.199601,-0.552831,0.185672,-0.406403,-0.161071,-1.11668,0.31755,-0.458577,-1.605116,-1.494464,-1.695398,-0.545454,-0.535004,1
-2.086607,0.794435,0.80765,1.639803,-0.657716,-0.058097,-0.325875,-1.337303,1.273911,-0.615322,0.974306,1.514327,-1.392103,1.002321,0.658344,-0.458577,-1.262904,-1.204425,-1.465152,-0.21394,-0.535004,1
1.156176,-0.331732,-0.204084,-0.129673,0.038477,-0.058097,-0.325875,-0.133136,-0.755341,0.197053,0.112311,-0.432714,0.999616,0.667742,-0.70483,-0.458577,1.337914,1.478434,1.374541,-0.508619,-0.535004,1
-1.546143,-0.331732,-0.204084,-0.483568,-0.657716,-0.058097,-0.325875,-1.136608,-0.039134,-0.490341,0.62584,0.488183,-0.583139,0.11011,-0.364037,2.375533,-1.126018,-0.914386,-1.158158,-0.582289,-0.535004,1
1.372361,-0.894816,-0.204084,-1.191358,-0.657716,-0.058097,-0.325875,0.201355,-0.874709,1.32188,0.167332,-0.722139,0.929271,-0.05718,-0.364037,-0.458577,1.543241,1.478434,1.45129,-0.508619,1.135214,1
-1.329958,-0.05019,-0.031874,-1.545253,-0.657716,-0.058097,-0.325875,0.335152,-0.874709,-0.490341,-0.034412,-1.300989,0.823754,-1.45126,-1.386417,-0.458577,-0.852248,-0.551838,-0.774416,-0.619124,-0.535004,1
-1.221865,-0.894816,-0.204084,0.932013,2.127056,-0.058097,-0.325875,-1.738692,0.438337,-0.615322,-0.034412,-0.406403,-0.44245,-1.562786,-0.70483,0.958478,-0.783806,-1.421954,-1.541901,0.117574,1.135214,1
1.588547,0.231352,-0.204084,0.224222,-0.657716,-0.058097,-0.325875,-0.668321,-0.635973,-0.615322,-0.199475,-0.827385,1.703062,0.946558,-1.045623,-0.458577,1.337914,1.623453,1.604787,-0.582289,-0.535004,1
-0.681401,0.794435,-0.204084,-1.545253,0.038477,-0.058097,-0.325875,-0.935914,-0.039134,-0.615322,-0.236156,0.672363,-0.512795,0.611979,-0.023243,-0.458577,-0.578478,0.02824,-0.390674,0.301748,-0.535004,1
-0.789494,-0.331732,-0.204084,1.639803,-0.657716,-0.058097,-0.325875,-1.404201,-0.039134,-0.615322,0.148991,-0.511648,0.718237,0.054347,-1.045623,-0.458577,-0.578478,-0.189289,-0.544171,-0.324445,-2.205223,1
0.831897,0.231352,-0.204084,1.285908,-0.657716,-0.058097,-0.325875,0.736541,-0.874709,-0.615322,-0.052752,-0.195912,0.507203,0.388926,-0.364037,0.958478,1.064143,1.333414,1.297793,-0.545454,1.135214,1
-0.357123,0.231352,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,0.067559,-0.755341,1.384371,-0.272836,-0.459026,0.296169,-0.503285,0.31755,-0.458577,-0.030938,0.10075,-0.006931,-0.619124,-0.535004,1
-1.221865,-0.894816,-0.204084,-1.191358,-0.309619,-0.058097,-0.325875,-1.604895,0.199601,-0.42785,0.240693,-0.985253,0.331341,-1.562786,-1.386417,-0.458577,-0.852248,-1.059406,-1.234907,-0.508619,-0.535004,1
1.912825,1.920603,-0.010348,-0.483568,-0.657716,-0.058097,-0.325875,0.201355,-0.755341,-0.615322,-1.336575,-0.880007,1.66789,0.779268,-0.70483,-0.458577,1.611684,1.986002,1.911781,-0.545454,-0.535004,1
-0.897587,-0.05019,0.054231,-0.129673,1.430863,-0.058097,-0.325875,-1.671793,1.035176,-0.615322,0.05729,1.435393,-1.427276,0.779268,1.680724,-0.458577,0.379718,-0.841876,-0.544171,2.401335,-0.535004,1
0.615712,1.075977,-0.204084,-0.483568,-0.657716,-0.058097,-0.325875,-0.400728,-0.635973,-0.615322,0.002269,-0.748451,1.316167,0.500452,-0.70483,-0.458577,0.44816,0.680827,0.530308,-0.582289,-2.205223,1
-0.573309,0.794435,0.140336,-0.483568,-0.657716,-0.058097,-0.325875,0.335152,-0.874709,-0.615322,-0.272836,-0.906319,0.964443,-0.391759,-0.023243,-0.458577,0.17439,0.245769,0.069817,-0.508619,-0.535004,1
-1.221865,-0.331732,-0.204084,-1.545253,1.77896,-0.058097,-0.325875,-2.340775,2.706325,-0.615322,3.138466,1.540638,-1.49762,0.890795,0.999137,0.958478,-1.057576,-1.131915,-1.234907,2.217161,-0.535004,1
-1.221865,-0.894816,-0.204084,-0.837463,4.563732,-0.058097,-0.325875,-2.273877,1.990118,-0.615322,-1.373256,0.330315,-0.864518,-0.670575,-0.364037,-0.458577,-1.878887,-1.784503,-1.925643,-0.103436,-0.535004,1
0.291434,-0.331732,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,-0.133136,-0.874709,2.384217,-0.713004,-1.353612,1.456856,-0.559048,-0.70483,-0.458577,0.242833,0.463298,0.300063,-0.692794,-2.205223,1
-1.221865,0.794435,-0.204084,-0.483568,-0.657716,-0.058097,-0.325875,-1.80559,0.79644,-0.615322,0.314054,-0.722139,0.507203,-0.726338,-1.386417,-0.458577,-0.441593,-0.406818,-0.620919,-0.545454,-0.535004,1
-0.032845,-0.331732,-0.204084,0.932013,-0.657716,-0.058097,-0.325875,0.335152,-0.755341,-0.490341,0.07563,-0.853696,0.683065,-0.726338,-1.045623,0.958478,-0.09938,0.10075,-0.08368,-0.655959,-0.535004,1
0.507619,-0.613274,-0.182558,-1.545253,-0.657716,-0.058097,-0.325875,0.535846,-0.755341,0.759467,-0.272836,0.830231,-0.688656,0.667742,-0.023243,-0.458577,0.311275,0.463298,0.300063,-0.655959,-0.535004,1
1.588547,-0.894816,-0.204084,0.932013,-0.657716,-0.058097,-0.325875,-0.668321,-0.27787,-0.42785,0.882605,-0.748451,1.140305,0.221636,-0.70483,-0.458577,1.337914,1.333414,1.374541,-0.508619,1.135214,1
1.156176,-0.613274,0.850703,-1.191358,2.475153,-0.058097,-0.325875,1.204828,2.706325,-0.615322,-1.189853,1.908997,-0.934863,2.563691,0.999137,0.958478,0.516603,-1.929522,0.837302,0.706931,-0.535004,1
1.048083,-0.894816,-0.204084,-1.191358,-0.657716,-0.058097,-0.325875,1.472421,-1.232812,-0.115399,0.314054,-1.143121,1.351339,-0.280232,-1.045623,-0.458577,0.585045,0.753337,0.607057,-0.655959,-0.535004,1
-0.681401,1.075977,-0.204084,0.224222,1.77896,-0.058097,-0.325875,-2.073182,2.467589,-0.615322,-1.501638,1.77744,-1.427276,1.50419,2.362311,-0.458577,1.064143,-0.769367,-0.620919,4.316749,-0.535004,1
-0.573309,1.357519,-0.053401,-0.129673,0.73467,-0.058097,1.729943,-1.80559,1.035176,-0.615322,-1.153172,0.961788,-0.934863,0.556216,-0.023243,-0.458577,-0.236265,-0.624347,-0.390674,1.038445,-0.535004,1
0.507619,-0.613274,-0.204084,-0.483568,-0.657716,-0.058097,-0.325875,-0.467626,-0.635973,-0.177889,0.479117,-0.564271,0.401686,-0.559048,0.31755,-0.458577,0.311275,0.463298,0.376811,-0.655959,1.135214,1
0.075248,-0.894816,-0.204084,1.993698,-0.657716,-0.058097,-0.325875,-1.337303,1.751382,-0.115399,3.285188,0.093513,-0.161071,-0.05718,0.999137,0.958478,0.037505,-0.04427,-0.006931,-0.21394,-0.535004,1
0.507619,-0.05019,-0.161032,0.932013,2.127056,-0.058097,-0.325875,0.268253,1.154543,-0.615322,-0.676324,1.093345,-1.181069,0.444689,0.658344,-0.458577,0.037505,-0.261799,0.069817,0.817436,1.135214,1
0.723805,-0.894816,-0.182558,-0.837463,2.127056,-0.058097,-0.325875,0.937235,-0.039134,-0.615322,-0.786366,0.593429,-0.970035,-0.280232,0.999137,0.958478,0.311275,0.02824,0.45356,0.191243,1.135214,1
-0.357123,3.04677,1.776332,-1.191358,-0.657716,-0.058097,-0.325875,-1.002812,1.273911,-0.615322,0.240693,1.303836,-1.532793,0.333163,2.021517,-0.458577,1.474799,1.115885,1.297793,0.301748,1.135214,1
0.93999,3.04677,1.087492,-0.483568,-0.657716,-0.058097,-0.325875,-0.601423,-0.039134,-0.615322,-1.501638,-0.222223,1.175477,1.392664,1.33993,-0.458577,2.912092,2.638589,2.909511,0.117574,1.135214,1
-0.789494,0.512893,-0.139506,0.224222,-0.657716,-0.058097,-0.325875,-0.400728,0.438337,-0.615322,2.423193,0.777608,-1.532793,-0.782101,-0.023243,-0.458577,-0.304708,-0.334309,-0.467422,-0.324445,1.135214,1
0.291434,-0.894816,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,0.40205,-0.994076,1.696823,-0.419559,-1.406235,1.421684,-0.726338,-0.70483,-0.458577,0.44816,0.535808,0.45356,-0.692794,-0.535004,1
0.831897,0.231352,-0.204084,1.285908,-0.657716,-0.058097,-0.325875,0.736541,-0.874709,-0.552831,0.05729,-0.274846,0.61272,0.388926,-0.364037,0.958478,1.064143,1.405924,1.374541,-0.545454,1.135214,1
-0.140937,0.231352,-0.204084,1.285908,1.430863,-0.058097,-0.325875,-0.735219,2.467589,-0.615322,1.304432,1.96162,-1.427276,1.894532,0.658344,2.375533,-0.304708,0.10075,-0.313925,1.701473,-0.535004,1
2.020918,-0.894816,-0.204084,-0.129673,-0.309619,-0.058097,-0.325875,0.669642,-0.874709,2.509198,-0.254496,-0.459026,0.577548,-0.05718,-0.023243,3.792588,1.474799,1.405924,1.528038,-0.508619,1.135214,1
-0.357123,0.512893,-0.204084,0.224222,0.386574,-0.058097,-0.325875,-0.735219,1.393279,-0.615322,0.09397,1.935308,-1.49762,1.727243,0.999137,2.375533,-0.304708,-0.04427,-0.313925,0.706931,-0.535004,1
1.156176,-0.894816,-0.204084,1.285908,-0.657716,-0.058097,-0.325875,-1.404201,-0.039134,-0.615322,1.616218,-0.485337,0.647892,-0.001416,-0.70483,-0.458577,0.858816,0.825847,0.760554,-0.471784,1.135214,1
-1.221865,-0.331732,-0.139506,0.578117,0.038477,-0.058097,-0.325875,-1.80559,4.377473,-0.615322,2.368172,2.040554,-1.532793,1.894532,2.362311,-0.458577,-0.715363,-0.769367,-0.851164,0.338583,-0.535004,1
-1.329958,1.357519,-0.204084,0.224222,-0.657716,-0.058097,-0.325875,-1.002812,-0.397238,-0.615322,-1.02479,-0.616894,0.577548,-0.391759,-1.045623,-0.458577,-0.441593,-0.261799,-0.544171,-0.398115,-0.535004,1
-0.140937,-0.894816,-0.204084,0.578117,1.430863,-0.058097,-0.325875,-1.404201,0.557705,-0.615322,1.249411,0.698674,-1.427276,-0.782101,-0.364037,3.792588,-0.304708,-0.624347,-0.467422,0.596427,1.135214,1
-0.681401,0.794435,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,-0.935914,-0.397238,-0.615322,-0.272836,-0.432714,0.718237,0.221636,-0.364037,-0.458577,-0.441593,0.02824,-0.390674,-0.250775,-2.205223,1
-1.221865,-0.894816,-0.204084,-1.191358,-0.657716,-0.058097,-0.325875,-1.471099,-0.039134,-0.36536,0.240693,-1.064187,0.436858,-1.562786,-1.045623,-0.458577,-0.852248,-0.914386,-1.08141,-0.582289,-0.535004,1
-0.032845,-0.894816,-0.204084,-1.191358,-0.309619,-0.058097,-0.325875,-0.200034,-0.635973,0.197053,1.762941,-0.143289,-0.407278,-0.949391,-0.70483,-0.458577,0.17439,0.10075,0.069817,-0.398115,1.135214,1
0.93999,1.357519,-0.010348,-0.483568,-0.657716,-0.058097,-0.325875,-0.133136,-0.27787,-0.490341,0.09397,1.593261,-1.49762,1.002321,0.31755,-0.458577,0.585045,1.333414,1.067547,0.007069,1.135214,1
0.93999,0.512893,-0.204084,-1.191358,-0.657716,-0.058097,-0.325875,-0.534525,-0.635973,-0.615322,0.369075,-0.459026,0.436858,-0.280232,0.999137,-0.458577,0.858816,1.043376,0.990799,-0.619124,1.135214,1
1.588547,-0.894816,-0.204084,0.224222,-0.657716,-0.058097,-0.325875,-0.400728,-0.635973,1.1969,-0.327857,-1.327301,1.738235,-0.05718,-1.045623,-0.458577,1.132586,1.333414,1.221044,-0.692794,-0.535004,1
0.831897,0.512893,-0.204084,1.285908,-0.657716,-0.058097,-0.325875,0.736541,-0.874709,-0.552831,0.167332,-0.195912,0.507203,0.388926,-0.364037,0.958478,1.543241,1.405924,1.45129,-0.36128,1.135214,1
-0.24903,1.075977,0.958334,0.224222,-0.309619,-0.058097,-0.325875,-0.869015,1.035176,-0.615322,1.983025,0.961788,-1.462448,-0.280232,-0.70483,-0.458577,-0.304708,0.02824,-0.08368,0.117574,1.135214,1
-0.897587,-0.894816,-0.204084,1.639803,1.430863,-0.058097,1.729943,1.204828,-0.27787,-0.615322,-0.162794,0.304004,-1.04038,-1.005154,0.31755,0.958478,-1.468231,-1.711993,-1.695398,-0.36128,-0.535004,1
-0.032845,1.357519,0.161862,-0.483568,-0.657716,-0.058097,-0.325875,-0.601423,1.393279,-0.615322,2.056386,1.119656,-1.392103,0.165873,-0.364037,-0.458577,0.379718,0.173259,0.223314,0.117574,1.135214,1
-1.978514,1.075977,-0.204084,0.578117,-0.657716,-0.058097,1.729943,-2.006284,0.79644,-0.615322,1.047668,0.067202,-0.336933,-0.391759,-1.386417,0.958478,-1.194461,-1.276935,-1.465152,-0.21394,-0.535004,1
1.588547,-0.331732,-0.204084,0.578117,-0.657716,-0.058097,-0.325875,0.468948,-0.755341,0.322034,0.148991,-0.485337,0.753409,0.165873,0.999137,0.958478,1.064143,1.260905,1.221044,-0.582289,1.135214,1
-0.897587,-0.05019,-0.204084,-0.129673,-0.657716,-0.058097,-0.325875,-0.668321,-0.635973,-0.30287,-0.272836,-1.064187,0.753409,-1.060917,-0.70483,-0.458577,-0.441593,-0.334309,-0.467422,-0.655959,-0.535004,1
-0.140937,1.357519,-0.096453,0.578117,-0.657716,-0.058097,-0.325875,0.335152,-0.874709,-0.615322,0.002269,-0.748451,0.753409,-0.391759,-0.70483,-0.458577,0.311275,0.463298,0.300063,-0.582289,-0.535004,1
-1.978514,-0.894816,-0.204084,1.285908,1.082767,-0.058097,-0.325875,-2.140081,1.035176,-0.615322,-0.254496,-0.406403,-0.336933,-1.395496,-0.023243,-0.458577,-1.262904,-1.711993,-1.772146,0.007069,-0.535004,1
-0.573309,1.075977,-0.204084,-0.129673,1.082767,-0.058097,-0.325875,-0.266932,1.393279,-0.615322,-0.786366,2.066865,-1.532793,1.950296,2.362311,0.958478,-0.304708,-0.334309,-0.390674,0.080739,-0.535004,1
0.507619,2.202144,-0.204084,0.932013,-0.309619,-0.058097,-0.325875,0.201355,-0.158502,-0.615322,-1.208193,0.724986,-0.723829,0.388926,0.999137,-0.458577,0.721931,0.825847,0.760554,-0.250775,1.135214,1
-1.438051,-0.894816,0.11881,-1.545253,-0.657716,-0.058097,-0.325875,0.669642,-0.874709,-0.615322,0.240693,-1.300989,0.647892,-1.730076,-1.386417,-0.458577,-0.852248,-0.841876,-1.08141,-0.655959,-0.535004,1
-1.329958,0.512893,-0.161032,-1.191358,-0.657716,-0.058097,-0.325875,0.535846,0.080234,-0.615322,1.010987,0.067202,0.085135,0.2774,0.658344,-0.458577,-0.920691,-0.551838,-0.851164,0.007069,-0.535004,1
1.156176,0.512893,-0.182558,-1.545253,-0.657716,-0.058097,-0.325875,1.338624,-0.516605,-0.615322,0.277374,0.724986,-0.759001,0.333163,-0.023243,-0.458577,0.585045,0.898356,0.837302,-0.545454,1.135214,1
-0.897587,-0.894816,-0.204084,-0.129673,-0.657716,-0.058097,-0.325875,-0.668321,-0.635973,0.322034,-0.034412,-0.958942,0.331341,-1.507023,-1.045623,-0.458577,-0.441593,-0.406818,-0.544171,-0.655959,1.135214,1
